"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"23076",5269.77946881452,-0.0287678134123619,0.0541097818956197,0.506874463960979,0.743730779909313,"RRP1B"
"8566",10583.1700679298,-0.0248455905241941,0.0514168524962733,0.555388960265757,0.776538658739832,"PDXK"
"1476",2866.43850783776,0.142528205305139,0.0842669951055956,0.010934320360246,0.106094778376592,"CSTB"
"8568",1147.9411614781,-0.0734017048236905,0.0790964624990073,0.151626381329515,0.407924911404912,"RRP1"
"284837",90.6181124009453,0.0168609997093052,0.103602623388787,0.72112575507327,0.871617098546538,"AATBC"
"56894",6899.01576597775,-0.11254849921879,0.0705511037592454,0.0256303911508906,0.168077700320975,"AGPAT3"
"7109",3062.89175656504,-0.0103876046894699,0.0548397760896126,0.811699917861107,0.916470233273652,"TRAPPC10"
"5822",427.702263246669,-0.110895670294099,0.10838889976368,0.0603210378504899,0.26073993338881,"PWP2"
"8209",1011.52098665585,-0.0704957418415168,0.091855948057725,0.181872149932438,0.449165601711576,"GATD3"
"5211",12242.9689339721,-0.0833822734065958,0.0762437395566575,0.102612687079238,0.337610331808848,"PFKL"
"755",697.402383523181,-0.0858622447816078,0.0917958976685462,0.112886356807939,0.352363238816196,"CFAP410"
"7226",558.605201918265,-0.0536783216567332,0.160808686578995,0.176400534657031,0.442028772078233,"TRPM2"
"100861510",127.894872197195,0.0477883076819803,0.115626020429986,0.340006018332907,0.609639811927505,"LRRC3-DT"
"81543",1986.93521527253,-0.00240319725817546,0.0656564465306893,0.959051659219608,0.983950572410339,"LRRC3"
"54084",107.866368500419,-0.0867647447106694,0.169175366799161,0.0912601159465409,0.318878002940178,"TSPEAR"
"54082",126.307025952025,-0.0606818932624778,0.129874949589403,0.236228512436486,0.509960484846668,"TSPEAR-AS1"
"114043",60.1031232692169,-0.0383656059780861,0.1277318038331,0.407244961669313,0.664798236380442,"TSPEAR-AS2"
"7327",3774.11868391388,0.0617901248192261,0.0939513149956409,0.235998206862251,0.509960484846668,"UBE2G2"
"6612",9569.43212663196,0.00704549341466592,0.0598522771268073,0.8765755995395,0.946933846598675,"SUMO3"
"754",6562.57957695325,0.0758332802223534,0.0794977494185188,0.140128282101492,0.391615599732128,"PTTG1IP"
"84536",109.357253530138,-0.345757036242229,0.249244269627926,0.00143226550187533,0.0320278052857128,"LINC01547"
"85395",518.968799257858,-0.0261315941573382,0.0719742785882508,0.586782680482863,0.7970597429103,"SLX9"
"728039",34.3008834133419,-0.0562979223605699,0.150238870440086,0.212726109620315,0.485205640533545,"SSR4P1"
"104",4266.43320250977,-0.170896551418524,0.0720515566581122,0.0011559981067534,0.0281382945896963,"ADARB1"
"23275",1473.94961360365,0.206138739203341,0.143048081602158,0.00693504631161746,0.0819725538771315,"POFUT2"
"642852",6762.22448822905,-0.164371330483442,0.146845081704002,0.0208860071436245,0.149410766793713,"LINC00205"
"80781",699.948674996264,0.0859691140691942,0.153231350811235,0.115929285479137,0.356989990527482,"COL18A1"
"6573",488.050988739331,-0.213331316599966,0.128102973498772,0.00391795223967072,0.0590071805030268,"SLC19A1"
"54039",163.025319763813,0.0197852923120759,0.0994932655325072,0.679344094589776,0.850600291578098,"PCBP3"
"1291",10083.6788143793,0.163046002112056,0.0896438853883166,0.0055552815657883,0.0720865041242861,"COL6A1"
"1292",8924.0321007011,0.164621360672489,0.110738987324693,0.0110758074481569,0.106726061296972,"COL6A2"
"10841",33.1153884492439,0.0570535617210131,0.173347495427382,0.109623425839398,0.3472886502479,"FTCD"
"84221",144.444389262612,0.0789258169236811,0.118529275249078,0.154705916207245,0.412360114874913,"SPATC1L"
"4047",4700.05285224829,0.0882859213054583,0.0903931618004706,0.102965885229422,0.33802634923558,"LSS"
"114044",349.445061304859,-0.0405717220456036,0.10570671652045,0.414012731922052,0.67025826315937,"MCM3AP-AS1"
"8888",5460.00183311565,0.0224042219743894,0.0528653983088154,0.600567967411379,0.805017930083761,"MCM3AP"
"54059",776.425990003057,0.098911538601326,0.0977307239248215,0.0785345759308904,0.297484766416788,"YBEY"
"54058",279.670437906356,0.24965261499328,0.180935429465093,0.00475234597803431,0.0656991188285128,"C21orf58"
"5116",2997.69619874151,0.0467603686878938,0.0973402997686611,0.35589540837956,0.624421662513616,"PCNT"
"23181",2378.93095860929,0.0554566788234622,0.10881267539624,0.28343809667489,0.557782508763766,"DIP2A"
"6285",240.689176438789,-1.40726018057615,0.18726244558338,6.65249653233457e-17,1.69339299230577e-13,"S100B"
"3275",13931.1947207707,-0.0185689051572386,0.0568556918059617,0.675745862419577,0.849112528526239,"PRMT2"
"100130418",93.2169858423585,-0.0328182276362465,0.110982368369555,0.495351092463174,0.735540686301421,"CECR7"
"23765",1027.19507615631,-0.103120649417775,0.0864386053770732,0.0582093665504337,0.255862829516617,"IL17RA"
"27439",4582.68453309205,-0.0637791608075547,0.0835869487416426,0.213845972510029,0.485829681282976,"TMEM121B"
"27440",2896.53459651208,-0.022418682514719,0.0611655027964644,0.62467603361369,0.818964038880472,"HDHD5"
"51816",546.307526128097,-0.0447154496890764,0.10175508172857,0.374640088350712,0.640747824118749,"ADA2"
"27443",2847.16615989927,0.191142361955007,0.161748622035124,0.0130229059144029,0.115170145935538,"CECR2"
"83733",215.410560119062,0.0369079893029302,0.100026878793671,0.455792628512581,0.705192966636174,"SLC25A18"
"529",5713.72021541673,-0.0567388332915655,0.0719017494653585,0.247391723317356,0.521952450645942,"ATP6V1E1"
"23786",3828.66468542872,0.0183073577657283,0.0608724725291757,0.688790181613157,0.855114035979706,"BCL2L13"
"637",2739.67224867754,0.0113583147369145,0.0687042262808514,0.810545966095796,0.916251094677011,"BID"
"57553",12949.1002068302,-0.0224803734725668,0.0871052222671923,0.644098236394731,0.831837676683302,"MICAL3"
"55670",3773.29621343563,-0.02979672092158,0.0615141802008626,0.51703813798222,0.750282516047738,"PEX26"
"51807",230.066979334374,-0.0882576083788534,0.121370261643617,0.122089425037512,0.365621919332924,"TUBA8"
"11274",261.706410987724,-0.0250432037506522,0.0944971985691294,0.606334920842029,0.808414890841248,"USP18"
"728229",126.832159115652,-0.137388333026847,0.157144225531158,0.0406731005141068,0.212666985331035,"TMEM191B"
"728233",438.290068590764,0.077132288499303,0.140683981693569,0.1531809132443,0.409868971264926,"PI4KAP1"
"85376",158.68059855406,-0.0977983302365798,0.144997542505471,0.0959307875628315,0.326605198048846,"RIMBP3"
"8214",435.447246083639,-0.045865381914365,0.0791679697039641,0.355823189177613,0.624410753110955,"DGCR6"
"5625",57.0490043050056,-0.0338206548899526,0.127105439248244,0.456516284610976,0.705958583418951,"PRODH"
"26220",899.699659579757,-0.0741019861493921,0.0738764772791814,0.139453562605086,0.390800342043718,"DGCR5"
"105372855",33.8328843841033,-0.0264087459345845,0.130053534057122,0.538566483282178,0.764922635974951,"105372855"
"25787",377.050895171692,-0.192321933627061,0.16945291539197,0.0135376093523689,0.11793117855537,"25787"
"26222",79.5822025594239,-0.0565485817489115,0.125170730820044,0.266190189944954,0.540556145596236,"26222"
"9993",9092.01988842203,-0.0677501170416799,0.0789728299018447,0.18285605023355,0.450738166634739,"DGCR2"
"25786",70.50055921443,0.0312037816284817,0.124139805599504,0.493838441615263,0.734542893225726,"DGCR11"
"8220",2095.66134416689,-0.0359748597096561,0.0609343950040627,0.432939585210791,0.686919414598421,"ESS2"
"6576",6920.93150365126,0.0473982070067842,0.05957162246811,0.298021792802251,0.571389259536628,"SLC25A1"
"8218",1261.16759782997,-0.026970203155979,0.0737800741863538,0.576693914394459,0.79057949506746,"CLTCL1"
"7290",5310.70954313786,-0.106391021200899,0.059431330770137,0.0208353698600575,0.149410766793713,"HIRA"
"64976",1034.95060666321,0.0398600780154104,0.073103753842178,0.412619730337942,0.669170971678723,"MRPL40"
"128977",2579.03465099916,0.0550103880930444,0.0566893188787304,0.216666269038465,0.488650904758488,"C22orf39"
"7353",1523.38543319633,0.117762711608147,0.0792206332034261,0.0273051382031293,0.174855922757398,"UFD1"
"8318",162.845019908831,0.269043914962578,0.202424429493861,0.00402598273802064,0.0596978974347469,"CDC45"
"7122",476.764031287838,0.0587753745177718,0.141381973157164,0.226864198857307,0.50027388234878,"CLDN5"
"5413",2194.54570981004,-0.0281085044632874,0.0658551303702516,0.550405431709261,0.772925906444974,"SEPTIN5"
"100526833",1066.83945392263,0.0188731741343401,0.0805255555032596,0.697063750713738,0.859400602571111,"SEPT5-GP1BB"
"54584",427.7306145116,-0.0563429093466878,0.0898052684682712,0.2724076623059,0.545995042834384,"GNB1L"
"79680",3849.15789085693,-0.0139517935891091,0.0555671828683664,0.750607115786791,0.886427205309126,"RTL10"
"10587",584.017751029294,-0.0323152748437947,0.0927829391085898,0.511714570614161,0.747244178501762,"TXNRD2"
"1312",2458.46365692982,-1.8324896338459e-05,0.0713883834415409,0.999693288205361,0.999823235149719,"COMT"
"421",3265.56008643152,0.00795243428149479,0.0642937266728059,0.864309848814744,0.940549964999905,"ARVCF"
"128989",764.271882784708,-0.0808360395646858,0.0899930270153788,0.13063653606932,0.377952607574677,"TANGO2"
"54487",2940.87264105561,0.0342972661830015,0.0649738912680085,0.465224769106354,0.712809999494563,"DGCR8"
"27037",867.346119227313,0.052839979172489,0.0804088755448468,0.292627863404035,0.566510369313547,"TRMT2A"
"5902",4422.44375263341,0.0852816315035653,0.069788466915486,0.0846180057375399,0.308221035447042,"RANBP1"
"29801",2559.02591514388,0.0697440642635048,0.0620701845660063,0.135145738230764,0.384536455907351,"ZDHHC8"
"65078",3448.6527097606,0.0535410567065519,0.0614091846641183,0.246851092193266,0.521532263254634,"RTN4R"
"85359",1334.5249047905,-0.0206871807474022,0.0744402395981303,0.667827766339296,0.844838356274337,"DGCR6L"
"7625",6032.87106044604,0.0315048008075773,0.0568011262966159,0.478264596834542,0.723333456089137,"ZNF74"
"91179",1080.57170487747,-0.0211705828455756,0.0844880688057231,0.663225439902201,0.842130746841502,"SCARF2"
"84861",2853.01032245696,-0.0612799248006782,0.0860865270647918,0.233345955477944,0.507677033905219,"KLHL22"
"51586",4355.25136394397,0.0718166269732137,0.0534837989389047,0.0964576330280373,0.327071893766969,"MED15"
"84222",168.917075011286,-0.0690325905801582,0.115168586433141,0.199350596441148,0.470316966322375,"TMEM191A"
"5297",11464.7019100865,-0.129824548324933,0.0608868440040269,0.00561892749461846,0.0726039590738644,"PI4KA"
"9342",2470.96651324684,-0.0153531573579218,0.0693792543186082,0.746656811345334,0.885173444048536,"SNAP29"
"1399",9846.74006532651,0.127435457382869,0.0850863888246275,0.0216536335782286,0.152473926067444,"CRKL"
"150209",144.676249524893,-0.016941238119943,0.121888435478854,0.69923327969303,0.860477792341604,"AIFM3"
"8216",3535.27412289326,-0.0835418858911615,0.0644849446179206,0.0800662560947692,0.300160021928181,"LZTR1"
"80764",916.557823803495,-0.0171740661452995,0.0783862882876322,0.722500186606508,0.872084507885339,"THAP7"
"439931",167.225486939895,-0.169469563611566,0.152400224039405,0.0194946882419555,0.144605329538313,"THAP7-AS1"
"113691",39.8466759682523,-0.0256467387224412,0.127163222883087,0.557351047950228,0.777816388463435,"TUBA3FP"
"9127",62.771596208024,-0.0554177218614231,0.130938144542541,0.265792691802527,0.540036155633896,"P2RX6"
"6545",91.4911978307802,-0.162957138066375,0.221179395863321,0.0163131088042628,0.1321751250756,"SLC7A4"
"400892",125.990903357304,-0.00521630474549973,0.0959622133274199,0.912507190232946,0.962752179855985,"BCRP2"
"728441",56.6516048287686,0.0117573554171222,0.114224574640996,0.794686786805156,0.909293624129094,"GGT2P"
"29797",183.007642064877,0.00241335174410459,0.0897078494281391,0.959808416572642,0.983950572410339,"POM121L8P"
"440804",59.5555250205491,-0.117118656582084,0.182884326050921,0.0487590861699221,0.233309970343864,"RIMBP3B"
"23119",1226.99227223769,-0.00565586056398797,0.0639437671478622,0.903083802166356,0.960155024737935,"HIC2"
"645426",153.734272264042,-0.0505926893774658,0.111227212975272,0.319848172130565,0.591844967618255,"TMEM191C"
"375133",700.029097027365,0.093715291182923,0.145869265966195,0.104347238867099,0.34004433988502,"PI4KAP2"
"7332",7184.8836126278,0.0323090319201406,0.0579905476892313,0.471480200253223,0.717766788772155,"UBE2L3"
"150223",978.841149322578,0.0107522215243129,0.0724057017773992,0.822161498084497,0.921407508932019,"YDJC"
"23753",249.88486622471,0.0207666018582487,0.0925546596388874,0.667815484800609,0.844838356274337,"SDF2L1"
"23759",1887.18013486387,-0.0500540078801627,0.0761633116456759,0.312041806424092,0.584189079371802,"PPIL2"
"29799",8112.77892148062,-0.0506308770324381,0.0786645808962306,0.310027158295488,0.582344704052022,"YPEL1"
"5594",16869.1542139924,-0.109294312011173,0.0849471223684591,0.0447973087196738,0.222935580343949,"MAPK1"
"9647",1956.96856544425,0.0166943087203089,0.0575041573476747,0.708300857223027,0.865015112135559,"PPM1F"
"8940",802.64094838684,0.0270941191029474,0.104356401865049,0.573275001429853,0.788157360137553,"TOP3B"
"96610",2205.109432904,0.0818098311033748,0.0620013050731623,0.0805824959908192,0.30106077819662,"BMS1P20"
"140883",402.347576812368,0.00438827044965895,0.0798343315480906,0.927393879289299,0.96901462122087,"ZNF280B"
"25812",321.824772124526,-0.0160446015111555,0.0830098062582645,0.740330281194684,0.881267256303764,"POM121L1P"
"27156",62.3055299992874,0.0166482796810352,0.116794604667373,0.711842583682357,0.867003687763009,"RSPH14"
"2781",25859.0695124134,-0.0650886141422091,0.112530725354544,0.220778014597481,0.493118253428975,"GNAZ"
"9609",372.759828513486,-0.152716017331933,0.158799813617458,0.0294787453676505,0.18074025609575,"RAB36"
"613",11622.1207288957,-0.107026915959958,0.0534318497697177,0.0132950013839353,0.116765127163222,"BCR"
"649264",74.3295707399061,0.0359101096473614,0.130040262158939,0.426161166344225,0.680614820263826,"CES5AP1"
"150244",667.962679439203,-0.198505036179799,0.150098069720366,0.00950667159894447,0.098772377775972,"ZDHHC8BP"
"101929374",56.4386131106415,-0.0221023059190025,0.119281678085561,0.624776092181846,0.818964038880472,"LINC01659"
"388882",42.7545455881791,-0.133804270703897,0.199417336217749,0.0307951902543139,0.183815557826248,"FAM230I"
"91316",374.675466094837,0.0926032809507866,0.152548077331575,0.10257856943717,0.337610331808848,"GUSBP11"
"266747",293.160428716796,0.0415993652614544,0.132783640835686,0.363992492819569,0.631938030106641,"RGL4"
"7621",264.674094642964,-0.00245149578529021,0.0947008447205872,0.958875400462322,0.983950572410339,"ZNF70"
"400916",632.500248982247,-0.00675450236433422,0.0860644880832264,0.888347564813315,0.952634766684136,"CHCHD10"
"4320",715.79226062862,-0.15903162159672,0.0952177997573133,0.00831168434786143,0.0909995376665861,"MMP11"
"6598",4670.2900317844,0.00659245343414853,0.0574009931509647,0.882386191229183,0.950100525611162,"SMARCB1"
"91319",186.561262905233,0.459701199549336,0.231533161624811,0.000241169213258255,0.0103175837369561,"DERL3"
"66035",554.599120489871,0.0925760958443469,0.101124823018186,0.0987350025007414,0.330915008381352,"SLC2A11"
"284889",219.833834152043,0.0868598814878642,0.109722306130374,0.122564347505896,0.366282925374984,"MIF-AS1"
"100037417",347.231284412004,0.00817378780033457,0.0908407470317994,0.864557124247605,0.940549964999905,"DDTL"
"1652",572.014148712037,-0.0210000772117274,0.0699163727844759,0.659686795288749,0.83973061089711,"DDT"
"23523",8366.56206992148,-0.0473343106848849,0.0722444770261248,0.331864174031654,0.602396188493636,"CABIN1"
"29774",60.9153862531779,0.00352305257301069,0.114410711558805,0.937236937664398,0.973152461951648,"POM121L9P"
"23384",1923.18620866298,0.00691110519580217,0.067246020142057,0.883377431270275,0.950400280416727,"SPECC1L"
"646023",39.4019382593145,0.0268709372749566,0.137303125674433,0.504371745326128,0.741983208087647,"ADORA2A-AS1"
"83606",3305.51544314834,0.121244912815867,0.0720049376129138,0.0178020002604967,0.137825691500775,"GUCD1"
"6634",6936.09891544742,0.0619818060906709,0.0558400135320234,0.160989199929397,0.420551423145878,"SNRPD3"
"2678",99.9466214050309,0.0643268736525196,0.155895732695293,0.16569194640713,0.426684281302868,"GGT1"
"388886",396.397488447539,0.339073097936267,0.12787367713036,0.000124789569786116,0.00666402482287884,"LRRC75B"
"646074",170.901060276056,0.00651928342806035,0.0988991883164683,0.890204501101297,0.953326063588483,"POM121L10P"
"129049",1333.56405563273,-0.0724012362807356,0.100877135984418,0.17825711171065,0.444638390847094,"SGSM1"
"85379",1684.3649825511,-0.0677597606522657,0.105364249342258,0.204769859259431,0.47616474733089,"KIAA1671"
"100128531",44.3064088967015,-0.0266720944029587,0.131515123295943,0.53023966494872,0.75948142199773,"KIAA1671-AS1"
"91355",127.047427785388,0.115171130532184,0.157736548640572,0.063932584449848,0.269012478141582,"LRP5L"
"1416",268.097735825613,-0.0122797143504148,0.0836979357043879,0.799276120397999,0.910879886083851,"CRYBB2P1"
"157",6159.36398784623,-0.0280307869937649,0.0917816531792428,0.566695599096753,0.783129016015626,"GRK3"
"23544",23538.4490899904,-0.0501736644590243,0.0780569520794704,0.313439330720338,0.585728483799306,"SEZ6L"
"57168",1997.22492160723,0.0530838327245733,0.0894329101883615,0.298151978399518,0.57147125466015,"ASPHD2"
"89781",3657.59604219587,0.0600584205201501,0.0808312855829639,0.236195955641517,0.509960484846668,"HPS4"
"402055",1056.9419964442,-0.0230903717083801,0.0734709387439832,0.631727983157921,0.823586613256191,"SRRD"
"24144",3706.3624950359,0.0129468289149276,0.0554399413830023,0.767771370442478,0.896290769759838,"TFIP11"
"8459",628.09187723485,-0.0116300707841038,0.0712448822563676,0.807465629983782,0.914383413935209,"TPST2"
"440823",12904.0777122196,0.0458595875024814,0.14847039680451,0.272360348204765,0.545982988497147,"MIAT"
"4330",28931.4353985674,-0.0147881657164451,0.0831134064167818,0.759813145319823,0.892045981126117,"MN1"
"23760",7652.92203447356,-0.00532690376759394,0.0603698534659015,0.906831548497837,0.961274169920007,"PITPNB"
"284900",704.872719962475,0.0391592705104329,0.0767550642045384,0.424982358737745,0.679679151418593,"TTC28-AS1"
"23331",13677.3894245535,-0.102685611788945,0.0788423573088291,0.0508812791932012,0.23801218288446,"TTC28"
"11200",336.278855786591,0.119722820964465,0.113538491352173,0.0488557199745944,0.233309970343864,"CHEK2"
"150274",373.333399240091,0.052223643539817,0.0965848744051278,0.308173530306183,0.580433386159369,"HSCB"
"150275",3079.0365566213,0.0645426570477077,0.054132722187122,0.137705831684723,0.388183038237424,"CCDC117"
"7494",2902.90501750452,0.0311116966627542,0.0887629552684273,0.527118175387506,0.757162357347944,"XBP1"
"84133",980.544165140834,0.0455828972893567,0.0714566343006631,0.348093005118065,0.617462671623465,"ZNRF3"
"83999",3195.15678120927,-0.0616108089550841,0.064138369799726,0.191991327490379,0.461704226855702,"KREMEN1"
"129080",1772.38382279681,0.00209793274200893,0.087690905498429,0.965131244658781,0.985832040733327,"EMID1"
"25807",914.374519739166,0.133480786418763,0.0997855213532435,0.0250866400993663,0.166235442963335,"RHBDD3"
"2130",13779.0501750249,-0.0262292571054492,0.0598348985829776,0.563856395487062,0.781539044221245,"EWSR1"
"10634",2153.62791136204,-0.0549898356815584,0.074762825675469,0.266760155842168,0.54077885056775,"GAS2L1"
"10633",1213.33767097253,-0.173590972601254,0.128067286950902,0.0124802147013392,0.113224547157533,"RASL10A"
"162",6400.18259789656,-0.0203031600965304,0.0751336783236158,0.673939229471148,0.84811179644857,"AP1B1"
"10740",3599.43315419827,-0.1035017611231,0.0785159193293235,0.0488529659202638,0.233309970343864,"RFPL1S"
"4744",924.213126875498,0.0213169731070571,0.0697636064446942,0.654767292614232,0.837632322944892,"NEFH"
"8563",1117.59216457583,0.0162223530089489,0.0647522646219559,0.728248249954805,0.874849181859261,"THOC5"
"8508",12978.8131987139,-0.0341903014861295,0.0598227575411933,0.452458678307613,0.702562158783263,"NIPSNAP1"
"4771",4444.24911014314,0.0347943529075579,0.0508282171371829,0.405911189360715,0.664396269971729,"NF2"
"164633",273.474264744245,-0.120340605659356,0.162528060366842,0.0566472089325192,0.25173734582872,"CABP7"
"55954",801.821788695579,0.0283290823613603,0.0748435771866692,0.558876954451948,0.778451752647227,"ZMAT5"
"29796",3589.10742632788,0.00120541946545767,0.0616079261874048,0.979030046072462,0.991690784696278,"UQCR10"
"84164",1684.39942406186,0.0414524378621496,0.06373407617828,0.375345224572662,0.641032167915968,"ASCC2"
"8897",7527.05658226398,0.0200068563765383,0.0591478229668922,0.657966193501044,0.839314931374046,"MTMR3"
"3976",79.4896467932992,0.110024692517068,0.173225859706329,0.0616008641435171,0.263403556732776,"LIF"
"652968",239.855581610362,-0.00892591652336704,0.0829411797552781,0.853144470711655,0.936270424745212,"CASTOR1"
"83874",1425.13863188481,0.00705434043618318,0.0720514762494492,0.882591275240348,0.950177056310394,"TBC1D10A"
"10291",10940.8394186671,0.145305413074381,0.0814080156070514,0.00849247818631314,0.0921670977127946,"SF3A1"
"550631",124.7153344218,-0.173079619796682,0.170780168523448,0.0201530102161894,0.147341754443207,"CCDC157"
"85371",57.9607254526789,-0.0187633364593536,0.121513055343108,0.671086537959864,0.846587744847486,"KIAA1656"
"200312",1809.3074446322,-0.0349098615891715,0.0604678580077697,0.445131769812475,0.696707636856207,"RNF215"
"23541",323.436921943419,-0.0275814942572073,0.106276928743761,0.565317295351965,0.782332721029798,"SEC14L2"
"51537",510.424806147953,-0.00661795948048957,0.0758090692711023,0.890451560463806,0.953326063588483,"MTFP1"
"9514",385.185142790146,0.012589858747173,0.0825801890645722,0.794388170979143,0.909293624129094,"GAL3ST1"
"23481",3962.37760503993,-0.040298443434946,0.0572971671752403,0.366952589920435,0.634656721921191,"PES1"
"6948",314.477570218931,-0.147843204133679,0.13105598815504,0.0268601627295295,0.173030491421659,"TCN2"
"339665",566.704203465501,-0.0939281827625176,0.105571593154327,0.0978885147022465,0.329306450450971,"SLC35E4"
"150290",898.248974934284,-0.173880439002965,0.110983345332755,0.00813377036471267,0.0903042123748071,"DUSP18"
"23762",2375.69682947488,-0.0634640606622473,0.0806016233208512,0.212241738339393,0.484611761049118,"OSBP2"
"22880",5173.66219644631,0.0123591815328341,0.0514119386427541,0.769174969755923,0.897174989543471,"MORC2"
"55000",17968.3567929783,-0.0658860628937867,0.0516894240228524,0.119604549744022,0.362013533143174,"TUG1"
"6525",1987.84049075344,0.110909675161539,0.0868483487863994,0.0438120035423115,0.22054737313834,"SMTN"
"140606",1078.1157092831,-0.0724620716809633,0.0810009164788741,0.159260352319067,0.418366591153957,"SELENOM"
"27124",933.128698107254,0.0231886910362108,0.0682817103956067,0.625177112304666,0.81912471367148,"INPP5J"
"50487",133.444143486867,0.0762483697036843,0.148852050290585,0.146231632960836,0.399924208416344,"PLA2G3"
"91445",3364.4288198954,-0.0662650153063319,0.0632420238481361,0.158746488524728,0.417591305414773,"RNF185"
"3985",2887.68894160514,-0.0766828218200294,0.069083056700404,0.117658974543709,0.359229375762488,"LIMK2"
"113791",1301.11902967928,0.171370438538015,0.0839678025123057,0.00278270319667865,0.0489028482418469,"PIK3IP1"
"23598",7016.53939072359,0.0498167950325556,0.0617257165136321,0.281818947689598,0.556316503562521,"PATZ1"
"54944",557.845494828886,-0.0883493952970856,0.0877061725961585,0.0998838620578198,0.332576024680419,"LINC01521"
"4733",3308.89692357971,0.0424705425006571,0.0635363014222679,0.363334001717543,0.631380157951078,"DRG1"
"56478",3911.68069536694,-0.00656007305059527,0.0519412577835454,0.876918938179333,0.947184083650138,"EIF4ENIF1"
"9814",638.179577031086,0.0057373624232047,0.0835453806399845,0.905169411032994,0.960782322229692,"SFI1"
"23761",2628.89258111004,0.115549467490497,0.0961163508833968,0.0439917730960083,0.221277210998078,"PISD"
"253143",5328.83037249307,-0.0154766207063358,0.0567250406973701,0.72703594467084,0.874332282122656,"PRR14L"
"9681",1117.85129230016,-0.0616862529185356,0.0700271685076673,0.206275418871978,0.478232204815451,"DEPDC5"
"25775",97.9049562893835,-0.0645181147284491,0.127941422740057,0.217557388294176,0.4894320211249,"YWHAH-AS1"
"7533",36014.4194791911,-0.0930298745034658,0.0996283260514411,0.0962233360650074,0.326863884340138,"YWHAH"
"150297",51.2397764939951,-0.0726881513631551,0.198554473697988,0.0379972473920887,0.205281909946718,"C22orf42"
"10739",173.004260940562,0.00432993390168732,0.0947216915864727,0.927465051042684,0.969022692883767,"RFPL2"
"51493",4076.64706984955,0.00664607580703605,0.0622142319924427,0.885192677295117,0.951202918360053,"RTCB"
"25793",2622.34804827777,0.0876601572169286,0.0587459959405391,0.0545769578349089,0.246734849664487,"FBXO7"
"8224",5585.15718446714,-0.0382525921168527,0.0797772941075455,0.437968975958755,0.690808651225659,"SYN3"
"7078",2675.7870748784,0.100565414306016,0.120963432798604,0.08839970549489,0.314568663099594,"TIMP3"
"9215",4697.83998264499,-0.0664423411869204,0.0542258262633801,0.126918560503615,0.372774456648406,"LARGE1"
"10042",4726.34455387325,-0.0109983977485685,0.0525341210310198,0.796396473334582,0.910426300795216,"HMGXB4"
"10043",1406.56371030264,-0.00938285188915513,0.0745919294689933,0.845035274051513,0.931455319230013,"TOM1"
"3162",164.894695657822,0.0831529271749904,0.14515798373257,0.130913043313437,0.378296622674765,"HMOX1"
"4174",909.679556671365,0.0964581367435179,0.117537014128635,0.0972747738147191,0.328063230408286,"MCM5"
"23551",920.922248865606,-0.233134173116635,0.202740132500959,0.00738059185761882,0.0853268825632856,"RASD2"
"23543",56246.9980707109,-0.071212559468035,0.0549763930020161,0.104653261451452,0.340102019262277,"RBFOX2"
"80832",87.6544274600957,-0.0544447483082668,0.13996513821313,0.253195869163425,0.527643681765543,"APOL4"
"23780",416.818711722562,0.0913048178288172,0.122735035700071,0.113170014393572,0.352816009355589,"APOL2"
"4627",8636.00730164654,0.0637542787271825,0.0646417137309026,0.178750905403768,0.44508241228315,"MYH9"
"25828",3015.13594717231,0.0566511302862535,0.0650474035057013,0.231968481690167,0.50597752368665,"TXN2"
"80020",2768.11356918136,-0.18468004570931,0.124453558695991,0.00830918057856891,0.0909995376665861,"FOXRED2"
"8664",9333.81969635406,0.0568350020102419,0.0705691329427658,0.243921875007901,0.518138914742096,"EIF3D"
"10369",973.279015434915,-0.0180909609894232,0.0857756473796017,0.708956065915056,0.865330935404831,"CACNG2"
"11020",843.300738349636,-0.0255931309702558,0.0681075456929272,0.589842905514659,0.799159474906459,"IFT27"
"7263",258.24416363058,-0.00252307210647819,0.0893014243419521,0.958003295865551,0.983900500151608,"TST"
"4357",2308.58695673943,0.105603015910557,0.0846468220521489,0.051303745699703,0.239182572671417,"MPST"
"79734",1829.62172980352,-0.00839119027913164,0.062084747259035,0.855255570133667,0.936901110045509,"KCTD17"
"164656",53.1178206177317,0.127269695705361,0.202839198063997,0.0304638006298592,0.183185667447613,"TMPRSS6"
"114904",2494.88237934336,0.0610569227925516,0.0659080070292008,0.200814311902258,0.471964001483781,"C1QTNF6"
"114794",8989.08842778153,-0.0435480478759806,0.0773763057907888,0.377611421165061,0.642825045223413,"ELFN2"
"4242",313.109045416281,0.0661904227014448,0.145098897604841,0.186439941913776,0.455818350063886,"MFNG"
"29775",320.344676246903,-0.168763181389851,0.158596606242646,0.0207800321355766,0.149410766793713,"CARD10"
"11135",1254.26887843585,0.225506355240146,0.11067636615451,0.00133163373479502,0.0306757798363866,"CDC42EP1"
"26088",2945.88480201724,0.0496268918826691,0.0549671591802837,0.257048513654068,0.531532893181504,"GGA1"
"23616",214.828205136958,0.297375968669528,0.203414002246156,0.00250138309383118,0.0457528431042918,"SH3BP1"
"57026",10329.4179253083,0.0241674546496959,0.0698385564163324,0.612676951584147,0.812064139681044,"PDXP"
"3956",706.170007310864,0.103591487478591,0.168986868527344,0.0716917152750109,0.282932187957427,"LGALS1"
