"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045814","negative regulation of gene expression, epigenetic","25/1540","135/18888",0.185185185185185,2.27128427128427,4.41663312210269,8.45764042267366e-05,0.00656003180389631,0.00589088134999568,"HDAC1/LMNA/KMT2A/CHEK1/ATF7IP/KMT2D/CDK2/BAZ2A/HMGA2/MPHOSPH8/BAZ1A/NRDE2/MTA1/BRCA1/SIRT7/METTL4/MBD2/DOT1L/LMNB2/TRIM28/ING2/TEX15/PHF19/LHX2/PHF8",25
"GO:0009411","response to UV","27/1540","154/18888",0.175324675324675,2.15034575813797,4.27061716887727,0.000118552810373078,0.00855113299827887,0.00767888196379998,"SDE2/CASP7/POLD3/BRCA2/YY1/BMF/NEDD4/PCLAF/PML/ST20/CREBBP/DCUN1D3/MFAP4/TP53I13/STK11/CERS1/POLD1/COL6A1/COL6A2/ATF4/CDC25A/TREX1/GPX1/GTF2H2/HUS1/SCARA3/TIMP1",27
"GO:0046822","regulation of nucleocytoplasmic transport","21/1540","112/18888",0.1875,2.29967532467532,4.11016721247564,0.000253351631665233,0.0156764880402296,0.0140774212367033,"BAG3/RBM4/ZPR1/PPP1CC/GAS6/PRKD1/NRDE2/IFI27/HSP90AA1/NEDD4/SIRT7/AKAP8L/TRIM28/XPO1/NCBP2/RBM22/GLI3/SMO/ANP32B/THOC2/FLNA",21
"GO:0034508","centromere complex assembly","9/1540","28/18888",0.321428571428571,3.94230055658627,4.64207709874242,0.000257804810096998,0.0157495000380178,0.0141429857078756,"ITGB3BP/POGZ/SUGT1/DLGAP5/CENPT/CENPX/CENPO/CENPA/CENPI",9
"GO:0051348","negative regulation of transferase activity","33/1540","213/18888",0.154929577464789,1.90020120724346,3.93655416364195,0.000260251407928022,0.0157495000380178,0.0141429857078756,"MAD2L2/RPL11/CEP85/AIDA/BANF1/GSTP1/LRP5/CBL/LRP6/DUSP16/CDKN1B/GPRC5A/SPRY2/PIF1/TFAP4/MVP/HEXIM1/CDK5RAP3/MIDN/CERS1/ZFP36/AKT1S1/SRC/ZGPAT/PARP3/DTX3L/HEG1/SPRY1/STK38/FBXO5/HSPB1/LYN/SPRY3",33
"GO:0019318","hexose metabolic process","35/1540","232/18888",0.150862068965517,1.85031347962382,3.88267405389657,0.000290170612709012,0.0169996762147716,0.0152656387290811,"H6PD/PGM1/LEPR/CRTC2/ADCY10/ATF3/ZNF692/TCF7L2/PC/LRP5/CPT1A/GNB3/ACACB/PCK2/MAN2A2/ENO3/KAT2A/C1QTNF1/SIRT7/DCXR/FOXK2/PMAIP1/STK11/MIDN/MAN2B1/AKT2/IRS1/SRC/POFUT2/ATF4/PPARA/MST1/FUCA2/PDK4/FUT10",35
"GO:0051028","mRNA transport","23/1540","131/18888",0.175572519083969,2.15338554575196,3.94680442990537,0.000359248289627629,0.0208250561155722,0.0187008140129707,"SMG5/ZC3H11A/NUP160/NXF1/PABPN1/NPIPA1/SMG1/MVP/NCBP3/ALKBH5/KHSRP/AKAP8L/ZFP36/XPO1/NXT1/FXR1/NCBP2/NUP43/NUP205/ZC3H3/HSF1/UPF3B/THOC2",23
"GO:1900182","positive regulation of protein localization to nucleus","18/1540","94/18888",0.191489361702128,2.34860458690246,3.9053152008563,0.000523619738494296,0.026417830191954,0.0237231019356799,"TCF7L2/BAG3/ZPR1/PRKD1/HSP90AA1/CREBBP/GLIS2/CDK5RAP3/STK11/TYK2/TRIM28/SRC/DTX3L/RBM22/CD2AP/GLI3/SMO/FLNA",18
"GO:0048144","fibroblast proliferation","20/1540","110/18888",0.181818181818182,2.22998819362456,3.85469270400314,0.000533455335540473,0.0264661129083008,0.0237664596146908,"CKS1B/DDR2/FTH1/GSTP1/KMT2A/PTGES3/CDK4/GAS6/PML/NLRC3/NUPR1/KAT2A/ITGB3/DAZAP1/IFI30/ING5/MORC3/GPX1/CDK6/SFRP1",20
"GO:0034101","erythrocyte homeostasis","24/1540","144/18888",0.166666666666667,2.04415584415584,3.74742177214726,0.000595315695805776,0.02808817685725,0.0252230663128001,"DIAPH3/KLF13/B2M/PLA2G10/THRA/CDK5RAP3/JMJD6/ZBTB7A/DNASE2/CEBPG/ZFP36/AXL/SLC1A5/HSCB/HMOX1/BRD1/LYAR/SMAD5/MPIG6B/SRF/VEGFA/CDK6/NCAPG2/LYN",24
"GO:0001886","endothelial cell morphogenesis","5/1540","10/18888",0.5,6.13246753246753,4.83688056534134,0.000636521535537258,0.02826874271132,0.0253852137007983,"CLIC4/COL18A1/HEG1/PLOD3/COL27A1",5
"GO:0036109","alpha-linolenic acid metabolic process","5/1540","10/18888",0.5,6.13246753246753,4.83688056534134,0.000636521535537258,0.02826874271132,0.0253852137007983,"ELOVL1/FADS1/FADS2/ELOVL2/ELOVL5",5
"GO:0090179","planar cell polarity pathway involved in neural tube closure","5/1540","10/18888",0.5,6.13246753246753,4.83688056534134,0.000636521535537258,0.02826874271132,0.0253852137007983,"DVL2/FZD2/DVL3/PTK7/SFRP1",5
"GO:0036293","response to decreased oxygen levels","44/1540","327/18888",0.134556574923547,1.65032765399738,3.5344558146702,0.000688181893679035,0.0298410841613421,0.0267971698011115,"HSPG2/ADAM15/LMNA/DDR2/MDM4/PDLIM1/CPT1A/UCP2/UCP3/CBL/CDKN1B/TMBIM6/SIRT4/RGCC/MMP14/BNIP2/PML/CREBBP/ALKBH5/P4HB/ACAA2/SMAD4/PMAIP1/RYR1/NOP53/NFE2L2/SRC/BMP7/COL6A1/HMOX1/TXN2/ATF4/PPARA/LIMD1/REST/MGARP/SRF/VEGFA/SFRP1/PLAT/RAD21/HSF1/NONO/IRAK1",44
"GO:0042177","negative regulation of protein catabolic process","20/1540","114/18888",0.175438596491228,2.15174299384826,3.67491029039231,0.000853950203494371,0.0345787041959081,0.0310515329413046,"MAD2L2/RPL11/LRIG2/MDM4/UBXN1/ANXA2/NQO1/BANP/CDK5RAP3/GRIN2C/ROCK1/SMAD4/NOP53/SNRNP70/UBXN2A/RYBP/LAMP3/HFE/TIMP1/FLNA",20
"GO:2000672","negative regulation of motor neuron apoptotic process","5/1540","11/18888",0.454545454545455,5.57497048406139,4.52204932338965,0.00108873149571469,0.0397062539529854,0.0356560513549502,"ZPR1/ROCK1/CRLF1/VPS54/CNTFR",5
"GO:0046320","regulation of fatty acid oxidation","9/1540","34/18888",0.264705882352941,3.24660045836516,3.90643582533022,0.00125326753494626,0.0441232525009363,0.0396224977300467,"CPT1A/APPL2/ACACB/SIRT4/ACADVL/AKT2/IRS1/PPARA/PDK4",9
"GO:0007492","endoderm development","16/1540","85/18888",0.188235294117647,2.30869365928189,3.60289024093287,0.00126592952517667,0.0441232525009363,0.0396224977300467,"HDAC1/COL11A1/LAMC1/ITGA5/ITGA7/HMGA2/MMP14/TNRC6A/LAMA3/SMAD2/SMAD4/COL6A1/EOMES/COL7A1/ITGB5/COL5A1",16
"GO:0031589","cell-substrate adhesion","46/1540","359/18888",0.128133704735376,1.57155156820895,3.25757031040651,0.001483807248333,0.0486388483129157,0.0436774840392759,"VAMP3/RCC2/COL16A1/TESK2/ADAM15/EFNA1/THBS3/LAMC1/ITGB1/ITGA5/ITGA7/CD63/GAS6/MMP14/ANXA2/WHAMM/EMP2/ATP1B2/ITGA2B/ITGB3/P4HB/ROCK1/AXL/RRAS/STON1/LIMS1/BCL2L11/MERTK/FZD7/SIGLEC1/SRC/SDC4/PREX1/LAMA5/CRKL/FBLN1/ITGB5/TNXB/SRF/VEGFA/CDK6/SGCE/MKLN1/SFRP1/ADAMTS13/FLNA",46
