"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035418","protein localization to synapse","21/1758","78/18888",0.269230769230769,2.89262273562615,5.36573475675758,5.90601655695749e-06,0.000333388608092743,0.000294476142399534,"NRXN2/DLG2/CLSTN3/GRIP1/RAB11A/MAPK8IP3/STX1B/NETO2/ARHGAP44/ASIC2/NRXN1/ERBB4/SNAP25/LHFPL4/BSN/SLITRK3/NLGN1/CPLX1/NSG1/PCLO/CDK5",21
"GO:0033555","multicellular organismal response to stress","23/1758","95/18888",0.242105263157895,2.60118555775103,5.01207607273477,1.48612942416278e-05,0.00071599902165357,0.000632429017489796,"MTOR/EPHB2/RET/PTEN/ADRA2A/GABRA5/CRHR1/PRKCG/SCN3A/SCN9A/ALS2/LARGE1/MAPK8IP2/PPP3CA/HCN1/PDE8B/MEF2C/DRD1/KIAA0319/PRKAR1B/TMEM74/SLC1A1/BRINP1",23
"GO:0070085","glycosylation","43/1758","241/18888",0.178423236514523,1.91698412473624,4.58963445237205,2.37344592885074e-05,0.00108511594036383,0.000958463332033505,"B3GALT6/EXTL1/DHDDS/ST3GAL3/ALG6/EDEM3/B3GALT2/GALNT18/B4GALNT1/RXYLT1/B3GNT4/GALNT9/ALG11/MGAT2/NUDT14/ST8SIA2/ALG1/GALNT1/ST8SIA5/ST8SIA3/FUT1/ST3GAL5/MGAT4A/ST6GAL2/MGAT5/B3GALT1/SLC35C2/LARGE1/PMM1/GRM7/POMGNT2/B3GALNT1/XXYLT1/SRD5A3/ST8SIA4/B4GALT7/MAN1A1/DPY19L1/GALNT17/COG5/ST6GALNAC6/DPM2/DOLK",43
"GO:0046467","membrane lipid biosynthetic process","30/1758","146/18888",0.205479452054795,2.20767684323718,4.6927935001505,2.67443826284754e-05,0.00119314455403811,0.00105388305739714,"ST3GAL3/PIGK/B3GALT2/DEGS1/HACD1/SIRT3/GAL3ST3/B4GALNT1/HACD3/ST8SIA2/ALOXE3/PEMT/ST8SIA5/ST8SIA3/ST3GAL5/B3GALT1/PIGP/LARGE1/PRKCD/B3GALNT1/PIGX/PIGZ/ST8SIA4/ELOVL4/AGK/ASAH1/GPAA1/HACD4/ST6GALNAC6/DPM2",30
"GO:0009101","glycoprotein biosynthetic process","53/1758","324/18888",0.16358024691358,1.75751063919437,4.40593114837568,3.58359435218426e-05,0.00150185181486995,0.00132655861107172,"B3GALT6/EXTL1/DHDDS/ST3GAL3/ALG6/EDEM3/B3GALT2/CHST15/GALNT18/GAL3ST3/RXYLT1/B3GNT4/GALNT9/ALG11/HS6ST3/MGAT2/NUDT14/ST8SIA2/ALG1/HS3ST2/NECAB2/GALNT1/ST8SIA5/ST8SIA3/CHST8/FUT1/ST3GAL5/MGAT4A/ST6GAL2/MGAT5/B3GALT1/BMPR2/CHPF/PLCB1/SLC35C2/LARGE1/PMM1/POMGNT2/B3GALNT1/XXYLT1/SRD5A3/NDST3/ST8SIA4/CHSY3/B4GALT7/MAN1A1/UST/DPY19L1/GALNT17/NECAB1/ST6GALNAC6/DPM2/DOLK",53
"GO:0010038","response to metal ion","56/1758","360/18888",0.155555555555556,1.67129313613955,4.11966052462775,9.07753689123245e-05,0.00317380927724079,0.00280336847146778,"ATP13A2/SLC25A24/PTGS2/RYR2/ANK3/UROS/CYP2R1/SYT12/PPP1CA/DLG2/CPNE8/LRRK2/SYT1/CPNE6/GPHN/CALM1/ITPKA/MEF2A/SMPD3/CPNE7/CACNA1G/SYT4/FECH/GPI/GSK3A/PPP5C/CALM3/SYT5/SDC1/KHK/SLC30A3/STK39/SLC25A12/CARF/ENTPD6/GSS/MAPK1/SLC6A1/CPNE4/NLGN1/KCNMB2/TFRC/SNCA/PPP3CA/CASP3/MEF2C/GRIA1/EDN1/CPNE5/PRKN/TFR2/DMTN/SLC1A1/ZNF658/GLRA2/GDI1",56
"GO:0006085","acetyl-CoA biosynthetic process","8/1758","18/18888",0.444444444444444,4.77512324611301,5.13326495507692,0.000103270072257435,0.00347842344304702,0.00307242866815547,"PPCS/ACAT1/DLAT/ACLY/PDK2/PDK1/PDHB/DLD",8
"GO:0070050","neuron cellular homeostasis","16/1758","64/18888",0.25,2.68600682593857,4.3281828766407,0.000192469606923099,0.00570217874997402,0.0050366316088936,"CACNB2/NELL2/TYRO3/CX3CL1/ATP6V0D1/CALB2/SLC8A2/DCTN1/APP/ERC2/CHMP2B/P2RY1/PRKN/ATP6V1B2/CALB1/ATP2B3",16
"GO:0035176","social behavior","14/1758","52/18888",0.269230769230769,2.89262273562615,4.3780793420996,0.000206518868424058,0.00601295989537835,0.00531113898739321,"CHRNB2/PTEN/NRXN2/SHANK2/NRXN3/NRXN1/MKKS/MAPK8IP2/OXTR/ATXN1/CNTNAP2/BRINP1/NLGN4X/NLGN4Y",14
"GO:0050919","negative chemotaxis","13/1758","47/18888",0.276595744680851,2.97175223295331,4.33572311256722,0.000257935804274042,0.00717035612685427,0.0063334461964565,"NRG3/SLIT1/LRTM2/FLRT2/SEMA6D/SEMA4F/FLRT3/ROBO2/SLIT2/SLIT3/EPHA7/SEMA3E/PLXNA4",13
"GO:0048638","regulation of developmental growth","49/1758","330/18888",0.148484848484848,1.59532526631503,3.49508662175118,0.000715448523010271,0.0147681389152717,0.0130444306512713,"AGRN/BARHL2/MAEL/TNR/PTEN/TLL2/SLIT1/BDNF/SYT1/ATP8A2/MYCBP2/CPNE6/AKAP6/SEMA6D/FTO/PAFAH1B1/SYT4/GSK3A/BCL11A/HTRA2/SEMA4F/BMPR2/MAP2/ERBB4/ATRN/PLCB1/MKKS/APP/DSCAM/OSTN/NPY1R/MAP1B/MEF2C/FSTL4/EDN1/KIAA0319/CPNE5/EPHA7/CITED2/PRKN/SEMA3E/NRCAM/PLXNA4/CDK5/RIMS2/GPR21/CDKL5/L1CAM/GDI1",49
"GO:2000479","regulation of cAMP-dependent protein kinase activity","6/1758","14/18888",0.428571428571429,4.6045831301804,4.32214499787541,0.00100268271712875,0.019069203621511,0.0168434835047863,"PRKAR1A/PKIG/RAPGEF2/PRKAR1B/PRKAR2B/PKIA",6
"GO:1903146","regulation of autophagy of mitochondrion","11/1758","41/18888",0.268292682926829,2.88254391076334,3.86570022095109,0.00100309802130508,0.019069203621511,0.0168434835047863,"ATP13A2/PINK1/AMBRA1/RNF41/CAMKK2/VPS13C/STUB1/GSK3A/HTRA2/PRKN/BNIP3L",11
"GO:0008627","intrinsic apoptotic signaling pathway in response to osmotic stress","5/1758","10/18888",0.5,5.37201365187713,4.43012277777187,0.0011731371671728,0.0214893867841058,0.0189811876264069,"PTGS2/BAD/USP15/SCN2A/CASP3",5
"GO:0051402","neuron apoptotic process","43/1758","292/18888",0.147260273972603,1.58216840431998,3.21175591446479,0.00172381934952349,0.0281302909780647,0.0248469784831176,"ATP13A2/PINK1/BDNF/AMBRA1/KRAS/FAIM2/AGAP2/APAF1/HTR2A/TYRO3/SPG11/ST8SIA2/CX3CL1/MAP2K4/GPI/GSK3A/PRKCG/HTRA2/SCN2A/DLX1/DNAJC5/APP/ADARB1/CHL1/FAM162A/SNCA/GRID2/TRIM2/CASP3/RETREG1/MEF2C/EGR1/PCDHGC4/SYNGAP1/TNFRSF21/TFAP2D/EPHA7/MYB/PRKN/SEMA3E/CDK5/SLC1A1/AIFM1",43
"GO:0006835","dicarboxylic acid transport","19/1758","99/18888",0.191919191919192,2.06198503809425,3.39387940404647,0.00177839521468037,0.0289355362576817,0.0255582371100504,"SLC17A6/SLC17A8/SLC25A11/SLC25A10/SYT4/SLC1A6/SLC25A12/NTSR1/GRM7/TRH/SLC26A1/SNCA/NPY5R/DTNBP1/SLC26A8/GRM1/SLC25A32/SLC1A1/APBA1",19
"GO:0010644","cell communication by electrical coupling","9/1758","32/18888",0.28125,3.02175767918089,3.66683653459492,0.0019922638948571,0.0306997322182437,0.0271165195716952,"ATP1B1/RYR2/ANK3/PKP2/CALM1/ATP1A3/CALM3/SLC8A1/PDE4D",9
