"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902600","proton transmembrane transport","49/2850","161/18888",0.304347826086957,2.01702517162471,5.46310251751336,5.75005739850518e-07,5.43194938436207e-05,5.02861556191854e-05,"ATP6V0B/UQCRH/ATP5PB/ATP1A1/ATP5F1C/GHITM/COX15/SLC25A22/COX8A/PHB2/SLC11A2/ATP5F1B/SLC25A3/TESC/ATP6V1D/CHP1/COX5A/ATP6V0C/COX4I1/RNASEK/ATP6V0A1/ATP5MC1/ATP5F1A/UQCRFS1/COX6B1/SLC17A7/COX7A2L/COX5B/SLC4A10/ATP5MC3/ATP5F1E/ATP5PF/ATP5PO/ATP6V1E1/UQCR10/ATP6V1A/SLC25A4/ATP6V1G2/SLC25A27/SLC17A5/ATP5MF/ATP6V1F/ATP6V1H/ATP6V1C1/CYC1/ATP6AP2/SLC9A7/COX7B/ATP6AP1",49
"GO:0016236","macroautophagy","86/2850","343/18888",0.250728862973761,1.66167254871874,5.21321425251859,7.91512189949603e-07,7.24357327583567e-05,6.70572251715528e-05,"ATP6V0B/PRKAA2/EXOC8/STAM/MAPK8/BNIP3/ARFIP2/UVRAG/PAFAH1B2/VPS26B/GAPDH/PHB2/GABARAPL1/DNM1L/PIP4K2C/TBK1/ATP2A2/MAP1LC3B2/VPS33A/UFM1/VPS36/SCFD1/ATG14/ATP6V1D/VTI1B/MOAP1/ATP6V0C/VPS35/GABARAPL2/POLDIP2/CDK5R1/ATP6V0A1/VPS25/BECN1/VMP1/PIK3C3/EPG5/VPS4B/UBXN6/PRKACA/CHMP2A/FEZ2/RAB1A/CHMP3/RAB3GAP1/RETREG2/ATG9A/ATG16L1/CSNK2A1/CHMP4B/MAP1LC3A/ATP6V1E1/ARL8B/RAB5A/ATP6V1A/SNX4/UBA5/PARL/HTT/UCHL1/EXOC1/STBD1/SCOC/FBXW7/SLC25A4/VDAC1/ATP6V1G2/SNX14/ATG5/VTA1/VPS41/TECPR1/SMURF1/LZTS1/CHMP7/RB1CC1/ATP6V1H/ATP6V1C1/PLAA/C9orf72/CHMP5/VCP/UBQLN1/SNX30/TSC1/PIM2",86
"GO:0006457","protein folding","62/2850","225/18888",0.275555555555556,1.8262081871345,5.25555809116168,9.7285320667633e-07,8.63333519924737e-05,7.99229165484812e-05,"NPPA/PPIE/PPIH/TTC4/PEX19/TBCE/ERO1B/CDC123/HSPA14/RIC3/DNAJC24/ARL2/HYOU1/TBCEL/HSPA8/FKBP11/CCT2/HSP90B1/ENTPD5/BAG5/PDIA3/PPIB/HSP90B2P/TRAP1/DNAJA3/DNAJA2/CCT6B/DNAJC7/WDR83OS/CALR/RUVBL2/HSPBP1/PDIA6/FKBP1B/CCT4/CCT7/RANBP2/UGGT1/DNAJC10/PPIL3/CSNK2A1/HSPA13/CCT8/DNAJC19/GRPEL1/DNAJB14/HSPA4L/CLGN/CCT5/TBCA/DNAJC18/PFDN1/TTC1/PFDN6/TBCC/HSP90AB1/NUDCD3/PPIA/CCT6A/BAG4/CDC37L1/ERP44",62
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","10/2850","15/18888",0.666666666666667,4.41824561403509,5.58286646742184,8.70680567190937e-06,0.000589925494615837,0.000546122268947849,"CCT2/NOP10/RUVBL2/CCT4/CCT7/CCT8/NAF1/CCT5/NHP2/CCT6A",10
"GO:0170036","import into the mitochondrion","19/2850","46/18888",0.41304347826087,2.73739130434783,4.97326813823315,1.57914211890908e-05,0.00099451993445704,0.00092067470905497,"TIMM17A/TOMM20/TIMM23/MICU1/MCU/SFXN3/PAM16/AFG3L2/SLC25A23/TIMM50/TOMM40/MAIP1/ROMO1/TOMM70/DNAJC19/GRPEL1/VDAC1/SFXN1/MICU3",19
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","16/2850","38/18888",0.421052631578947,2.79047091412742,4.65727847825979,5.54602447865889e-05,0.00275280215012755,0.00254840072163889,"CCT2/PARN/ACD/CCT4/CCT7/XRCC5/CCT8/ATR/DHX36/NAF1/CCT5/FBXO4/PKIB/MAP3K4/CCT6A/POT1",16
"GO:0046148","pigment biosynthetic process","20/2850","57/18888",0.350877192982456,2.32539242843952,4.2244875740928,0.000149245750293101,0.00667276610279916,0.00617729899365015,"ATP5IF1/UROD/PPOX/OPN3/COX15/SLC11A2/DCT/OCA2/CDH3/COX10/GIPC1/DDT/SRRD/ALAS1/APPL1/TRPC1/TMEM14B/TMEM14A/CITED1/PGRMC1",20
"GO:0000209","protein polyubiquitination","63/2850","267/18888",0.235955056179775,1.56376108811354,3.9109119910418,0.000151759478349572,0.00673375200525335,0.00623375656282811,"RNF19B/TRIM45/RNF115/TRAF5/FBXO28/RNF187/TRIM3/PRPF19/KLHL42/UBE2N/ANAPC7/WSB2/RNF34/NHLRC3/KBTBD6/TPP2/UBE3A/RNF111/ARIH1/UBE2Q2/BLMH/CDC27/UBE2O/NEDD4L/THOP1/DDA1/ANAPC1/UBE2E3/TRIP12/TTC3/RFPL2/UBE2E1/DZIP3/ANAPC13/FBXO45/ANAPC4/UBE2QL1/FBXO4/ERCC8/LNPEP/SKP1/CDC23/RNF14/FBXO38/TRIM27/RNF8/UBE3D/HACE1/SHPRH/ZNRF2/PPIA/SMURF1/MKRN1/CUL1/UBE3C/RNF170/UBE2V2/UBE2W/PLAA/TRIM32/UBE2A/CUL4B/XIAP",63
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","27/2850","88/18888",0.306818181818182,2.0333971291866,4.09598613395126,0.000160249227188046,0.00705699040331115,0.00653299382070141,"PRKCZ/CLSTN1/HPCA/EPS15/LRRC7/C1QL3/ATAD1/STX3/GPC6/RAP2A/CACNG3/VPS35/DLG4/FLOT2/AP2B1/NPTX1/NETO1/AP2S1/AP2A1/PRKCI/AP2M1/SST/SYNE1/PORCN/GRIPAP1/IQSEC2/DLG3",27
"GO:0051560","mitochondrial calcium ion homeostasis","12/2850","26/18888",0.461538461538462,3.05878542510121,4.4282558433365,0.000165235711305845,0.0071221759463709,0.00659333919821653,"MICU1/MCU/BNIP3/AFG3L2/SLC25A23/IMMT/MAIP1/ANXA6/SLC25A27/FIS1/MICU3/BCAP31",12
"GO:0031503","protein-containing complex localization","48/2850","191/18888",0.25130890052356,1.6655166712593,3.89689293781357,0.00018916518375342,0.00774783553317329,0.00717254222682272,"PRKCZ/CLSTN1/HPCA/EPS15/NDC1/LRRC7/SSX2IP/C1QL3/ATAD1/ARL3/TUB/STX3/IFT46/DYNLL1/RAN/GPC6/NPTN/CLUAP1/CACNG3/VPS35/DLG4/AP2B1/NPTX1/SEH1L/NETO1/AP2S1/AP2A1/DYNC2LI1/TTC21B/EIF6/IFT52/IFT27/ATR/AP2M1/LSG1/SDAD1/ABCE1/TMEM232/AKIRIN2/SYNE1/MIOS/WASL/TERF1/STAU2/TSC1/GRIPAP1/IQSEC2/DLG3",48
"GO:2001252","positive regulation of chromosome organization","30/2850","110/18888",0.272727272727273,1.80746411483254,3.58033547303524,0.000689242604663991,0.0220947603159729,0.0204541772575463,"UCHL5/FEN1/PPHLN1/CCT2/LIG4/SLX4/ATF7IP2/PARN/ACD/TERF2IP/RUVBL2/ZNF304/CCT4/CCT7/XRCC5/CCT8/GNL3/ACTR8/ATR/DHX36/NAF1/CCT5/FBXO4/MAD2L1BP/PKIB/MAP3K4/CCT6A/POT1/TERF1/NBN",30
"GO:0048813","dendrite morphogenesis","36/2850","140/18888",0.257142857142857,1.70418045112782,3.52532633588335,0.00071998689218148,0.0227943958243618,0.0211018633378481,"CDC42/ELAVL4/ABI1/NRP1/ZNF365/CAPRIN1/CAPRIN2/SLC11A2/PPFIA2/FBXW8/RAP2A/SIPA1L1/UBE3A/TBC1D24/DLG4/CDK5R1/NEDD4L/ABI2/NGEF/LZTS3/SULT4A1/GSK3B/DHX36/CDKL3/DCDC2/ADGRB3/TPBG/SYNE1/TMEM106B/SEMA3A/WASL/LZTS1/STAU2/IL1RAPL1/PAK3/TRPC5",36
"GO:0043648","dicarboxylic acid metabolic process","26/2850","94/18888",0.276595744680851,1.83310190369541,3.41335342286089,0.00121434120441556,0.0352098833379304,0.0325954744343125,"GCLM/FH/PHYH/GAD2/ALDH18A1/GOT1/ME3/GLS2/SUCLA2/MTHFD1/ACOT4/ME2/ATCAY/MDH1/GAD1/MDH1B/ACOT8/NIT2/AADAT/SDHA/ME1/ASL/MDH2/SDHAF3/ASS1/GLUD2",26
"GO:1902115","regulation of organelle assembly","51/2850","223/18888",0.228699551569507,1.51567618598065,3.26545968259465,0.00128915542521158,0.0370126633601189,0.0342643941964132,"PRKAA2/UBAP2L/CCSAP/GDI2/STAM/CAPRIN1/VPS11/PIP4K2C/DYNLL1/SCFD1/MOAP1/DYNC1H1/BBS4/ATMIN/BECN1/CEP76/VPS4B/CHMP2A/FEZ2/DYNC2LI1/LRRTM1/CHMP3/RAB3GAP1/CHMP4B/DRG1/KCTD17/RAB5A/KIF9/ARF4/SPICE1/GAP43/GSK3B/SNX4/HTT/STX18/G3BP2/PRKAA1/PLK2/LRRTM2/MAPK9/TBC1D7/DCDC2/SENP6/ATG5/CHMP7/PTK2B/C9orf72/CHMP5/SNX30/TRIM32/ARHGEF9",51
"GO:0034976","response to endoplasmic reticulum stress","59/2850","269/18888",0.219330855018587,1.45358638231266,3.15854295278486,0.00165771430150006,0.0441328757449357,0.0408559156317072,"PARK7/UBXN10/ELAVL4/FAF1/TXNDC12/CTH/MAN1A2/NRBF2/SVIP/CREB3L1/RNF121/AQP11/HYOU1/TMTC3/HSP90B1/ATP2A2/RNFT2/TMED2/UFM1/PSMC6/EIF2S1/SEL1L/THBS1/PDIA3/SCAMP5/TMUB2/RNFT1/USP14/UBXN6/CALR/PDIA6/EIF2AK2/ERLEC1/UGGT1/DNAJC10/SERINC3/USP25/ITPR1/STT3B/QRICH1/MANF/GSK3B/UBA5/USP13/OPA1/CLGN/TTC23L/RASGRF2/FAM8A1/TBL2/DNAJB9/UBXN8/COPS5/TMEM67/GRINA/VCP/UBQLN1/ERP44/BCAP31",59
"GO:0097428","protein maturation by iron-sulfur cluster transfer","8/2850","17/18888",0.470588235294118,3.11876160990712,3.6841551755587,0.00179802149132549,0.0474369904265469,0.0439146927539954,"CISD1/ISCA2/BOLA2B/BOLA3/CIAO1/MAGEF1/YAE1/ISCA1",8
"GO:0006303","double-strand break repair via nonhomologous end joining","20/2850","68/18888",0.294117647058824,1.94922600619195,3.30554512777981,0.00192675027002005,0.0497135521211782,0.0460222148892803,"AUNIP/DCLRE1A/PRPF19/UVRAG/LIG4/RIF1/PSMD14/XRCC5/XRCC6/SETMAR/TOP2B/HMCES/TOPBP1/HELQ/ERCC8/XRCC4/RNF8/POT1/POLB/PRKDC",20
