"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043113","receptor clustering","12/366","53/12787",0.226415094339623,7.91030003093102,8.65330532742814,2.34028831530512e-08,7.50807042246525e-06,6.61999259334157e-06,"DLG2/GPHN/CDH2/APOE/SHISA7/NRXN1/SLITRK3/FZD9/MAGI2/RELN/CDK5/ZDHHC2",12
"GO:0010975","regulation of neuron projection development","34/366","416/12787",0.0817307692307692,2.85544083648592,6.6042116732167,3.51982560335729e-08,1.03512204618732e-05,9.12684603817907e-06,"NEGR1/PLPPR5/CHRNB2/DNM3/KNDC1/CNTN1/ATP8A2/PAFAH1B1/NTN1/GFAP/CDH2/APOE/ALKAL2/KIDINS220/EPHA4/SS18L1/CHODL/DSCAM/ROBO2/SLIT2/PPP3CA/TENM3/SPOCK1/UST/TIAM2/COBL/MAGI2/SEMA3C/SEMA3E/RELN/CDK5/NTRK2/CDKL5/XK",34
"GO:0051962","positive regulation of nervous system development","25/366","255/12787",0.0980392156862745,3.42521161470052,6.71489379999976,7.94000768597162e-08,2.09984317808835e-05,1.8514672217951e-05,"GRM5/LRTM2/KRAS/PAFAH1B1/NTN1/GFAP/HAPLN4/NRXN1/EPHA4/SYNDIG1/SS18L1/CHODL/DSCAM/ROBO2/SLITRK3/SLIT2/GSX2/VCAN/TIAM2/RELN/LRRN3/LINGO2/NTRK2/CDKL5/SLITRK2",25
"GO:0034329","cell junction assembly","31/366","370/12787",0.0837837837837838,2.92716733126569,6.45716015712102,8.3303498138954e-08,2.09984317808835e-05,1.8514672217951e-05,"NEGR1/CHRNB2/DNM3/AGT/CNTN5/KIRREL3/LRTM2/NTN1/CDH2/BCL2/HAPLN4/NRXN1/CLASP1/PKP4/SYNDIG1/DSCAM/ROBO2/SLITRK3/APOD/GABRG1/GABRA2/GABRA4/GABRB2/GABRG2/DBNL/LRRN3/CDK5/ZDHHC2/LINGO2/NTRK2/SLITRK2",31
"GO:0021953","central nervous system neuron differentiation","18/366","143/12787",0.125874125874126,4.39768428293018,7.01355824871606,1.33980117489623e-07,3.1521055641392e-05,2.77926475297773e-05,"CHRNB2/BRINP2/BRINP3/KNDC1/DCLK1/MDGA2/PAFAH1B1/DLX1/DLX2/EPHA4/ADARB1/SLIT2/GSX2/DCLK2/SPOCK1/SEMA3E/CDK5/NTRK2",18
"GO:0050807","regulation of synapse organization","22/366","217/12787",0.101382488479263,3.54201606607741,6.48291206761668,2.71443761612231e-07,5.98703146705976e-05,5.27886683766943e-05,"NEGR1/CHRNB2/DNM3/GRID1/LRTM2/PCDH8/PAFAH1B1/NTN1/CDH2/APOE/NRXN1/EPHA4/SYNDIG1/ROBO2/SLITRK3/RELN/LRRN3/CDK5/LINGO2/NTRK2/CDKL5/SLITRK2",22
"GO:0050803","regulation of synapse structure or activity","22/366","223/12787",0.0986547085201794,3.44671518537577,6.32705335660506,4.35900145534971e-07,9.04877419760537e-05,7.97845715294968e-05,"NEGR1/CHRNB2/DNM3/GRID1/LRTM2/PCDH8/PAFAH1B1/NTN1/CDH2/APOE/NRXN1/EPHA4/SYNDIG1/ROBO2/SLITRK3/RELN/LRRN3/CDK5/LINGO2/NTRK2/CDKL5/SLITRK2",22
"GO:0050890","cognition","24/366","267/12787",0.0898876404494382,3.14041873887149,6.06710935118055,7.21184594524226e-07,0.000141392246337555,0.000124667933416001,"CHRNB2/SORCS3/GRM5/KRAS/TAFA2/NRXN3/PAFAH1B1/APOE/SHISA7/NRXN1/PLCB1/NTSR1/DOP1B/S100B/CHL1/ATP8A1/CAMK4/SGK1/PRKN/FZD9/RELN/CDK5/CALB1/NTRK2",24
"GO:1990138","neuron projection extension","18/366","162/12787",0.111111111111111,3.88190649666059,6.33652732140299,8.82937173845618e-07,0.000163993962447431,0.000144596248525631,"SYT1/DCLK1/PAFAH1B1/NTN1/APOE/DSCAM/S100B/ALCAM/OSTN/SLIT2/SLIT3/PRKN/SEMA3C/SEMA3E/CDK5/SH3GL2/CDKL5/SLC9A6",18
"GO:0007611","learning or memory","22/366","235/12787",0.0936170212765957,3.27071270782467,6.03072143097953,1.06734266722666e-06,0.000188332613632143,0.000166056048648526,"CHRNB2/SORCS3/GRM5/KRAS/TAFA2/NRXN3/PAFAH1B1/APOE/SHISA7/NRXN1/PLCB1/NTSR1/S100B/ATP8A1/CAMK4/SGK1/PRKN/FZD9/RELN/CDK5/CALB1/NTRK2",22
"GO:0030534","adult behavior","15/366","119/12787",0.126050420168067,4.40384350461496,6.40351822516382,1.47416606858703e-06,0.00024773009790684,0.000218427814473347,"CHRNB2/KLHL1/NRXN3/PAFAH1B1/TPGS1/NRXN1/EPHA4/NTSR1/CHL1/TRH/CARTPT/GABRG2/PRKN/CDK5/PBX3",15
"GO:0051932","synaptic transmission, GABAergic","10/366","53/12787",0.188679245283019,6.59191669244252,7.00238228277446,2.12465912611729e-06,0.000340814638912178,0.000300502027598216,"KRAS/BAIAP3/CNTNAP4/HAPLN4/SLITRK3/GABRG1/GABRA2/GABRA4/GABRB2/GABRG2",10
"GO:0060560","developmental growth involved in morphogenesis","20/366","214/12787",0.0934579439252336,3.26515499719115,5.73607690612821,3.40049574499007e-06,0.000521754325394346,0.000460039607422913,"SYT1/DCLK1/PAFAH1B1/NTN1/APOE/DSCAM/S100B/ALCAM/OSTN/SLIT2/SLIT3/PRKN/COBL/MAGI2/SEMA3C/SEMA3E/CDK5/SH3GL2/CDKL5/SLC9A6",20
"GO:0050767","regulation of neurogenesis","26/366","337/12787",0.0771513353115727,2.69544842794831,5.41432686243379,4.42918190836935e-06,0.000651274289776476,0.000574239549172798,"GPR37L1/GRM5/KRAS/PAFAH1B1/NTN1/GFAP/HAPLN4/DLX1/DLX2/EPHA4/SS18L1/CHODL/DSCAM/ROBO2/SLIT2/GSX2/PPP3CA/VCAN/DAAM2/TIAM2/SEMA3C/SEMA3E/RELN/CDK5/NTRK2/CDKL5",26
"GO:0072578","neurotransmitter-gated ion channel clustering","6/366","17/12787",0.352941176470588,12.3307618129219,8.02449543141626,5.00025876267005e-06,0.000696951676422052,0.000614514073020114,"GPHN/APOE/SHISA7/SLITRK3/RELN/ZDHHC2",6
"GO:0050770","regulation of axonogenesis","16/366","148/12787",0.108108108108108,3.77699010485896,5.83281826083482,5.13480974411259e-06,0.000696951676422052,0.000614514073020114,"PAFAH1B1/NTN1/CDH2/EPHA4/CHODL/DSCAM/ROBO2/SLIT2/UST/TIAM2/SEMA3C/SEMA3E/CDK5/NTRK2/CDKL5/XK",16
"GO:0019935","cyclic-nucleotide-mediated signaling","11/366","72/12787",0.152777777777778,5.33762143290832,6.33562295966275,5.74413242877498e-06,0.000750779383005441,0.000661974871713795,"PDE4B/EDNRB/ADCYAP1/APOE/PEX5L/EPHA5/GUCY1A1/GUCY1B1/ADCY2/PDE4D/AHR",11
"GO:0031346","positive regulation of cell projection organization","25/366","322/12787",0.077639751552795,2.71251230356719,5.34250708345099,6.07606562437293e-06,0.000765801271014717,0.000675219924272421,"NEGR1/PLPPR5/DNM3/CNTN1/ATP8A2/PAFAH1B1/NTN1/APOE/ALKAL2/KIDINS220/EPHA4/SS18L1/CHODL/DSCAM/ROBO2/SLIT2/TENM3/TENM2/RIPOR2/TIAM2/COBL/MAGI2/RELN/NTRK2/CDKL5",25
"GO:0032835","glomerulus development","9/366","48/12787",0.1875,6.55071721311475,6.61350466254845,7.30294018364207e-06,0.00088705015630115,0.000782127115785357,"KIRREL3/EDNRB/BCL2/SULF2/PDGFB/PDGFRA/PPP3CA/EGR1/MAGI2",9
"GO:0007626","locomotory behavior","17/366","170/12787",0.1,3.49371584699454,5.61853364878501,7.54080608927019e-06,0.00088705015630115,0.000782127115785357,"NEGR1/CHRNB2/GRM5/CNTN1/KLHL1/PAFAH1B1/APOE/EPHA4/NTSR1/DSCAM/CHL1/TRH/EGR1/PRKN/RELN/CALB1/PBX3",17
"GO:0048588","developmental cell growth","19/366","208/12787",0.0913461538461538,3.19137505254308,5.46959202847305,8.33254976139441e-06,0.000948566713160028,0.000836367303724342,"SYT1/DCLK1/PAFAH1B1/NTN1/APOE/DSCAM/S100B/ALCAM/OSTN/SLIT2/SLIT3/PRKN/COBL/SEMA3C/SEMA3E/CDK5/SH3GL2/CDKL5/SLC9A6",19
"GO:0001941","postsynaptic membrane organization","8/366","38/12787",0.210526315789474,7.3551912568306,6.73460261440248,9.62169468406747e-06,0.00106109251687732,0.000935583206779718,"GPHN/CDH2/APOE/SHISA7/NRXN1/FZD9/RELN/ZDHHC2",8
"GO:0007186","G protein-coupled receptor signaling pathway","32/366","486/12787",0.065843621399177,2.30038903505813,5.01707780444755,1.00296876194789e-05,0.00107256871542851,0.000945701965013702,"PDE4B/GPR37L1/AGT/SORCS3/ARRB1/GRM5/AVPR1A/NOS1/KCTD12/EDNRB/GNB5/AKAP13/BAIAP3/ADCYAP1/KISS1R/APOE/NXPH2/RAPGEF4/PLCB1/NTSR1/SLIT2/PPP3CA/ADCY2/PDE4D/CARTPT/SLIT3/DGKB/FZD9/GRM3/RORB/S1PR3/GLRA2",32
"GO:1900271","regulation of long-term synaptic potentiation","8/366","39/12787",0.205128205128205,7.16659660921956,6.62043350254232,1.1805726303076e-05,0.00122536494481045,0.00108042498303073,"CALB2/APOE/SHISA7/EPHA4/SCGN/RELN/ZDHHC2/CALB1",8
"GO:0042391","regulation of membrane potential","26/366","359/12787",0.0724233983286908,2.53026774434145,5.04828236139883,1.37135481647099e-05,0.0013827174706646,0.00121916536465812,"CHRNB2/ANK3/GRID1/GRM5/KCNMB4/BCL2/NRXN1/NTSR1/GRIK1/GABRG1/GABRA2/GABRA4/PPP3CA/GLRA3/GABRB2/GABRG2/INSYN2B/KCNQ5/PRKN/FZD9/RELN/CDK5/KCNK9/NTRK2/GLRA2/GRIA3",26
"GO:0099173","postsynapse organization","17/366","179/12787",0.0949720670391061,3.31805415636353,5.36113329575826,1.49697918680875e-05,0.00143977305841827,0.00126947224073747,"DNM3/GRID1/GPHN/PAFAH1B1/CDH2/APOE/SHISA7/NRXN1/EPHA4/DOCK10/SLITRK3/DBNL/FZD9/RELN/CDK5/ZDHHC2/CDKL5",17
"GO:0048675","axon extension","13/366","110/12787",0.118181818181818,4.12893691008445,5.65736912097847,1.50953820236543e-05,0.00143977305841827,0.00126947224073747,"DCLK1/PAFAH1B1/NTN1/APOE/DSCAM/ALCAM/SLIT2/SLIT3/SEMA3C/SEMA3E/CDK5/CDKL5/SLC9A6",13
"GO:0051963","regulation of synapse assembly","12/366","98/12787",0.122448979591837,4.27801940448311,5.59165632742565,2.23763045834839e-05,0.00204310579654701,0.00180144091351149,"NEGR1/CHRNB2/LRTM2/NTN1/NRXN1/SYNDIG1/ROBO2/SLITRK3/LRRN3/LINGO2/NTRK2/SLITRK2",12
"GO:0048167","regulation of synaptic plasticity","17/366","185/12787",0.0918918918918919,3.21044158913011,5.19846089754839,2.30272267172689e-05,0.00204310579654701,0.00180144091351149,"SORCS3/GRM5/ERC1/KRAS/CALB2/GFAP/APOE/SHISA7/EPHA4/S100B/CNTN4/SCGN/RELN/CDK5/ZDHHC2/CALB1/NTRK2",17
"GO:0098661","inorganic anion transmembrane transport","11/366","83/12787",0.132530120481928,4.63022582131806,5.69550263394291,2.31579007826241e-05,0.00204310579654701,0.00180144091351149,"ADAMTS8/SLC37A1/GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",11
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","18/366","208/12787",0.0865384615384615,3.0234079445145,5.05035226663828,2.9917432951396e-05,0.00255461310877194,0.00225244555622731,"VCAM1/CNTN2/KIRREL3/PCDH8/PCDH20/PCDH9/CDH2/DSCAM/CNTN4/ROBO2/ALCAM/SLITRK3/TENM3/PCDHA6/PCDHB7/TENM2/PCDH19/SLITRK2",18
"GO:0035249","synaptic transmission, glutamatergic","12/366","101/12787",0.118811881188119,4.15094952118163,5.45719397481715,3.04034430627434e-05,0.00255461310877194,0.00225244555622731,"GRID1/GRM5/SYT1/ABTB3/CDH2/NRXN1/GRIK1/PRKN/GRM3/RELN/CDK5/GRIA3",12
"GO:0048813","dendrite morphogenesis","14/366","136/12787",0.102941176470588,3.59647219543555,5.22540930683442,3.47336987093144e-05,0.00285058657546908,0.00251341036437536,"CHRNB2/DNM3/KNDC1/DCLK1/PAFAH1B1/KIDINS220/EPHA4/DOCK10/SS18L1/DSCAM/PPP3CA/RELN/CDK5/CDKL5",14
"GO:0050769","positive regulation of neurogenesis","18/366","213/12787",0.0845070422535211,2.95243592703764,4.93241348172929,4.10218602529308e-05,0.0032901396552862,0.00290097174420248,"GRM5/KRAS/PAFAH1B1/NTN1/GFAP/HAPLN4/EPHA4/SS18L1/CHODL/DSCAM/ROBO2/SLIT2/GSX2/VCAN/TIAM2/RELN/NTRK2/CDKL5",18
"GO:0007612","learning","14/366","140/12787",0.1,3.49371584699454,5.09268524794163,4.79764668805589e-05,0.00376242114714428,0.00331739031810368,"CHRNB2/SORCS3/GRM5/KRAS/TAFA2/NRXN3/NRXN1/PLCB1/NTSR1/ATP8A1/PRKN/RELN/CDK5/NTRK2",14
"GO:0021954","central nervous system neuron development","10/366","76/12787",0.131578947368421,4.59699453551913,5.39866434589345,5.79661326293706e-05,0.00424380608012466,0.00374183554990932,"CHRNB2/DCLK1/PAFAH1B1/EPHA4/ADARB1/SLIT2/DCLK2/SEMA3E/CDK5/NTRK2",10
"GO:0030900","forebrain development","24/366","346/12787",0.069364161849711,2.42338671467829,4.60747432905657,5.882897486195e-05,0.00424380608012466,0.00374183554990932,"POU3F1/CHRNB2/KIRREL3/KRAS/AVPR1A/DCLK1/PCDH9/PAFAH1B1/CDH2/DLX1/DLX2/PLCB1/SLC32A1/ROBO2/SLIT2/GSX2/EPHA5/DCLK2/NEUROD6/SEMA3E/RELN/FOXP2/CDK5/NTRK2",24
"GO:0007214","gamma-aminobutyric acid signaling pathway","6/366","25/12787",0.24,8.38491803278689,6.34433234709024,5.89250490014475e-05,0.00424380608012466,0.00374183554990932,"SHISA7/GABRG1/GABRA2/GABRA4/GABRB2/GABRG2",6
"GO:1904862","inhibitory synapse assembly","6/366","25/12787",0.24,8.38491803278689,6.34433234709024,5.89250490014475e-05,0.00424380608012466,0.00374183554990932,"HAPLN4/GABRG1/GABRA2/GABRA4/GABRB2/GABRG2",6
"GO:0072006","nephron development","12/366","111/12787",0.108108108108108,3.77699010485896,5.04399117709255,7.78397159501807e-05,0.00549392715176375,0.0048440884283944,"PBX1/AGT/KIRREL3/EDNRB/BCL2/SULF2/PDGFB/PDGFRA/PPP3CA/EGR1/MAGI2/CALB1",12
"GO:0021543","pallium development","15/366","171/12787",0.087719298245614,3.06466302367942,4.66569136532254,0.000117571360052132,0.00813547705145047,0.00717318762258209,"KIRREL3/PAFAH1B1/CDH2/DLX1/DLX2/PLCB1/SLC32A1/SLIT2/EPHA5/DCLK2/NEUROD6/RELN/FOXP2/CDK5/NTRK2",15
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission","4/366","10/12787",0.4,13.9748633879781,7.04559959428485,0.000120935723917806,0.00820734941742188,0.0072365587024501,"GRM5/GUCY1A1/GUCY1B1/NTRK2",4
"GO:0060291","long-term synaptic potentiation","10/366","83/12787",0.120481927710843,4.20929620119824,5.03510135917411,0.000123702918073782,0.00823674712985619,0.00726247916238531,"CALB2/GFAP/APOE/SHISA7/EPHA4/SCGN/RELN/ZDHHC2/CALB1/NTRK2",10
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","13/366","135/12787",0.0962962962962963,3.36431896377252,4.74048711115934,0.000130904714641955,0.00855486551799002,0.00754296952205888,"CNTN2/KIRREL3/PCDH8/PCDH20/PCDH9/CDH2/DSCAM/CNTN4/ROBO2/TENM3/PCDHA6/PCDHB7/PCDH19",13
"GO:0010001","glial cell differentiation","17/366","213/12787",0.07981220657277,2.78841170886888,4.51804123328721,0.000135282368008468,0.0086277328480861,0.00760721787861255,"POU3F1/GPR37L1/KRAS/CNTN1/GFAP/CDH2/HAPLN4/DLX1/DLX2/EPHA4/GSX2/VCAN/DAAM2/RELN/CDK5/NTRK2/PLP1",17
"GO:0021766","hippocampus development","10/366","84/12787",0.119047619047619,4.15918553213635,4.98644734794727,0.00013690933394526,0.0086277328480861,0.00760721787861255,"KIRREL3/PAFAH1B1/DLX1/DLX2/SLC32A1/EPHA5/DCLK2/NEUROD6/RELN/CDK5",10
"GO:0021952","central nervous system projection neuron axonogenesis","6/366","29/12787",0.206896551724138,7.22837761447145,5.76384438516645,0.000143467815258564,0.00888241964995562,0.00783177953655242,"CHRNB2/DCLK1/PAFAH1B1/EPHA4/ADARB1/SLIT2",6
"GO:0001963","synaptic transmission, dopaminergic","5/366","19/12787",0.263157894736842,9.19398907103825,6.13536431027659,0.000156058372698536,0.00949534478022643,0.00837220598360929,"RAB3B/CHRNB2/CNTNAP4/PRKN/CDK5",5
"GO:1901888","regulation of cell junction assembly","15/366","177/12787",0.0847457627118644,2.96077614152079,4.50906728105439,0.000172658403545934,0.0103273136629424,0.00910576700948761,"NEGR1/CHRNB2/AGT/LRTM2/NTN1/NRXN1/CLASP1/SYNDIG1/ROBO2/SLITRK3/APOD/LRRN3/LINGO2/NTRK2/SLITRK2",15
"GO:0050806","positive regulation of synaptic transmission","13/366","140/12787",0.0928571428571429,3.24416471506635,4.58305005044731,0.000188823318846392,0.0110753496598719,0.00976532299132937,"SYT1/BAIAP3/CALB2/GFAP/APOE/SHISA7/NRXN1/EPHA4/SCGN/RELN/ZDHHC2/CALB1/NTRK2",13
"GO:0050919","negative chemotaxis","7/366","43/12787",0.162790697674419,5.68744440208413,5.28502550895453,0.000196858365131013,0.0110753496598719,0.00976532299132937,"LRTM2/NTN1/ROBO2/SLIT2/SLIT3/SEMA3C/SEMA3E",7
"GO:0051965","positive regulation of synapse assembly","8/366","57/12787",0.140350877192982,4.90346083788707,5.06993818741555,0.000202409971550572,0.0110753496598719,0.00976532299132937,"LRTM2/NRXN1/SYNDIG1/SLITRK3/LRRN3/LINGO2/NTRK2/SLITRK2",8
"GO:0050772","positive regulation of axonogenesis","9/366","72/12787",0.125,4.36714480874317,4.91812397387547,0.000202522149648458,0.0110753496598719,0.00976532299132937,"PAFAH1B1/NTN1/CHODL/DSCAM/ROBO2/SLIT2/TIAM2/NTRK2/CDKL5",9
"GO:1902476","chloride transmembrane transport","9/366","72/12787",0.125,4.36714480874317,4.91812397387547,0.000202522149648458,0.0110753496598719,0.00976532299132937,"GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",9
"GO:0021761","limbic system development","11/366","105/12787",0.104761904761905,3.66008326827999,4.69813636834593,0.000203994822298575,0.0110753496598719,0.00976532299132937,"KIRREL3/PAFAH1B1/DLX1/DLX2/SLC32A1/EPHA5/DCLK2/NEUROD6/SEMA3E/RELN/CDK5",11
"GO:0015698","inorganic anion transport","11/366","106/12787",0.10377358490566,3.62555418084339,4.65936548245788,0.000221897976677376,0.0117159558719747,0.0103301563161048,"ADAMTS8/SLC37A1/GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",11
"GO:0016358","dendrite development","17/366","222/12787",0.0765765765765766,2.67536799094176,4.32250064057691,0.000222433846251716,0.0117159558719747,0.0103301563161048,"CHRNB2/DNM3/KNDC1/DCLK1/KLHL1/PAFAH1B1/APOE/KIDINS220/EPHA4/DOCK10/SS18L1/DSCAM/PPP3CA/COBL/RELN/CDK5/CDKL5",17
"GO:0010976","positive regulation of neuron projection development","13/366","144/12787",0.0902777777777778,3.15404902853673,4.46212130920484,0.000249838635251665,0.0129658903500459,0.0114322446718873,"NEGR1/PLPPR5/CNTN1/ATP8A2/PAFAH1B1/APOE/ALKAL2/KIDINS220/TENM3/COBL/MAGI2/RELN/NTRK2",13
"GO:0051954","positive regulation of amine transport","6/366","32/12787",0.1875,6.55071721311475,5.39651603528099,0.0002545602825161,0.0130194672028886,0.0114794842885979,"RAB3B/CHRNB2/AVPR1A/SYT1/NTSR1/TRH",6
"GO:0021537","telencephalon development","18/366","248/12787",0.0725806451612903,2.53576150185087,4.19225583297937,0.000284042989643079,0.0143198244350061,0.0126260312388713,"KIRREL3/AVPR1A/PAFAH1B1/CDH2/DLX1/DLX2/PLCB1/SLC32A1/ROBO2/SLIT2/GSX2/EPHA5/DCLK2/NEUROD6/RELN/FOXP2/CDK5/NTRK2",18
"GO:0007613","memory","11/366","110/12787",0.1,3.49371584699454,4.50883844407741,0.000307401004389364,0.0152791287956347,0.0134718661078571,"CHRNB2/SORCS3/TAFA2/APOE/SHISA7/PLCB1/S100B/CAMK4/SGK1/RELN/CALB1",11
"GO:0048814","regulation of dendrite morphogenesis","8/366","61/12787",0.131147540983607,4.58192242228792,4.81354177798022,0.000326594524374598,0.0158597034154624,0.0139837685630659,"CHRNB2/KNDC1/PAFAH1B1/EPHA4/SS18L1/PPP3CA/RELN/CDKL5",8
"GO:0007263","nitric oxide mediated signal transduction","5/366","22/12787",0.227272727272727,7.94026328862394,5.59250639051033,0.000329285658716732,0.0158597034154624,0.0139837685630659,"AGT/NOS1/APOE/GUCY1A1/GUCY1B1",5
"GO:0010720","positive regulation of cell development","22/366","341/12787",0.0645161290322581,2.25401022386744,4.0289602284938,0.000332563914067502,0.0158597034154624,0.0139837685630659,"GRM5/KRAS/RASGRP1/PAFAH1B1/NTN1/GFAP/BCL2/HAPLN4/EPHA4/SS18L1/CHODL/DSCAM/ROBO2/SLIT2/GSX2/PPP3CA/VCAN/TIAM2/ARID1B/RELN/NTRK2/CDKL5",22
