"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050000","chromosome localization","27/421","110/12787",0.245454545454545,7.45517166918592,12.5455489907496,1.23471533754891e-16,4.31364640200043e-14,3.6852412802058e-14,"RCC2/CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/ZWINT/KIF18A/INCENP/CDCA5/RACGAP1/DLGAP5/KNL1/NDE1/KIF22/CDT1/AURKB/SPAG5/BIRC5/SPC24/FAM83D/ECT2/CENPE/CCNB1/KIFC1/GEM",27
"GO:0051303","establishment of chromosome localization","26/421","102/12787",0.254901960784314,7.74211727446323,12.6137706303737,1.68293976633462e-16,5.38961460168662e-14,4.60446415017341e-14,"RCC2/CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/ZWINT/KIF18A/INCENP/CDCA5/RACGAP1/KNL1/NDE1/KIF22/CDT1/AURKB/SPAG5/BIRC5/SPC24/FAM83D/ECT2/CENPE/CCNB1/KIFC1/GEM",26
"GO:0051310","metaphase chromosome alignment","25/421","96/12787",0.260416666666667,7.90961500395883,12.5382036923667,3.74568807526373e-16,1.10728302101835e-13,9.45975798117211e-14,"RCC2/CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/ZWINT/KIF18A/INCENP/CDCA5/RACGAP1/KNL1/KIF22/CDT1/AURKB/SPAG5/BIRC5/SPC24/FAM83D/ECT2/CENPE/CCNB1/KIFC1/GEM",25
"GO:0007346","regulation of mitotic cell cycle","51/421","447/12787",0.114093959731544,3.46536689569418,9.78974813557037,5.19832832825427e-15,1.4269411261058e-12,1.21906662073873e-12,"RCC2/CDCA8/CDC20/CKS1B/NUF2/KIF14/NEK2/MASTL/ZWINT/CDK1/MKI67/INCENP/CDCA5/CHEK1/ESPL1/E2F7/CRADD/BORA/DLGAP5/BUB1B/KNL1/NUSAP1/PML/IQGAP1/PKD1/PLK1/SH2B1/AURKB/BIRC5/SPC24/BRD4/BUB1/CDC25B/E2F1/UBE2C/AURKA/BMP7/BTG3/GTSE1/CENPE/EGF/CCNB1/NEUROG1/CCNG1/TTK/EZH2/CDCA2/FZD3/FGFR1/GAS1/CKS2",51
"GO:0051983","regulation of chromosome segregation","26/421","123/12787",0.211382113821138,6.42029237394512,11.1450903867867,2.20390672463512e-14,5.64640902851519e-12,4.82384917483295e-12,"RCC2/CDCA8/CDC20/KIF2C/NUF2/ZWINT/CDK1/MKI67/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/NCAPH/BUB1/UBE2C/TACC3/CENPE/CCNB1/TTK/NCAPG2/CDCA2",26
"GO:0090068","positive regulation of cell cycle process","33/421","207/12787",0.159420289855072,4.84205996764088,10.2825958898659,3.80183385088591e-14,9.1315296805966e-12,7.80126301375866e-12,"RCC2/CDCA8/CDC20/KIF14/CDK1/INCENP/CDCA5/RAD51AP1/RACGAP1/ESPL1/E2F7/DLGAP5/KNL1/NUSAP1/SH2B1/AURKB/SPAG5/BIRC5/BRD4/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/WNT5A/ECT2/EGF/CCNB1/NEUROG1/EZH2/NCAPG2/FGFR1",33
"GO:0044772","mitotic cell cycle phase transition","46/421","396/12787",0.116161616161616,3.52816766237194,9.4296172143185,6.50313582366014e-14,1.47009123354858e-11,1.25593068941152e-11,"RCC2/CDCA8/CDC20/CKS1B/IQGAP3/NUF2/KIF14/MASTL/ITGB1/ZWINT/CDK1/INCENP/CDCA5/CHEK1/FOXM1/ESPL1/E2F7/CRADD/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/PML/PKD1/PLK1/AURKB/BIRC5/SPC24/BRD4/BUB1/CDC25B/E2F1/UBE2C/AURKA/GTSE1/TACC3/CENPE/CCNA2/CCNB1/NEUROG1/CCNG1/TTK/EZH2/MELK/CKS2",46
"GO:0044770","cell cycle phase transition","51/421","482/12787",0.105809128630705,3.21373237007323,9.14116614503842,1.07508337816552e-13,2.29530301238339e-11,1.96092693362472e-11,"RCC2/CDCA8/CDC20/CKS1B/IQGAP3/NUF2/KIF14/MASTL/ITGB1/ZWINT/CDK1/INCENP/CDCA5/CHEK1/FOXM1/ESPL1/E2F7/CRADD/CDKN3/DLGAP5/BUB1B/KNL1/CCNB2/PML/PKD1/PLK1/CDT1/AURKB/BIRC5/SPC24/BRD4/AKAP8L/ATF5/BUB1/CDC25B/E2F1/FAM83D/UBE2C/AURKA/GTSE1/TACC3/CENPE/CCNA2/CCNB1/NEUROG1/CCNG1/TTK/EZH2/TCIM/MELK/CKS2",51
"GO:0045787","positive regulation of cell cycle","36/421","263/12787",0.136882129277567,4.15751018306946,9.54651548843291,3.04329113190437e-13,6.15545674732027e-11,5.25873963457603e-11,"RCC2/CDCA8/CDC20/PSRC1/KIF14/CDK1/INCENP/CDCA5/CHEK1/RAD51AP1/RACGAP1/ESPL1/E2F7/DLGAP5/KNL1/NUSAP1/NUPR1/SH2B1/AURKB/SPAG5/BIRC5/BRD4/NCAPH/BUB1/CDC25B/FAM83D/UBE2C/AURKA/WNT5A/ECT2/EGF/CCNB1/NEUROG1/EZH2/NCAPG2/FGFR1",36
"GO:0007052","mitotic spindle organization","25/421","128/12787",0.1953125,5.93221125296912,10.3476261932403,4.73531275806012e-13,9.09890346461251e-11,7.77338973283658e-11,"CDCA8/CDC20/PSRC1/NUF2/NEK2/INCENP/RACGAP1/BORA/DLGAP5/PRC1/PKD1/PLK1/AURKB/BIRC5/TPX2/AURKA/TACC3/CENPE/CCNB1/HSPA1A/HSPA1B/KIFC1/TTK/KIF4A/FLNA",25
"GO:1905818","regulation of chromosome separation","19/421","71/12787",0.267605633802817,8.12796493927938,11.1125376773854,8.16156458383699e-13,1.49356631884217e-10,1.27598596175376e-10,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/NCAPH/BUB1/UBE2C/CCNB1/TTK/NCAPG2",19
"GO:0010965","regulation of mitotic sister chromatid separation","17/421","57/12787",0.298245614035088,9.05859065716548,11.2506107423426,1.89895481826076e-12,3.31712880298914e-10,2.83389477423699e-10,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/CCNB1/TTK",17
"GO:0008608","attachment of spindle microtubules to kinetochore","16/421","51/12787",0.313725490196078,9.52875972241628,11.2602548297293,3.58467904893616e-12,5.98953112393985e-10,5.11698579113587e-10,"RCC2/CDCA8/KIF2C/NUF2/NEK2/INCENP/RACGAP1/KNL1/CDT1/AURKB/SPAG5/BIRC5/SPC24/ECT2/CENPE/CCNB1",16
"GO:0051304","chromosome separation","19/421","77/12787",0.246753246753247,7.49461702193294,10.5467805752126,3.98486894688949e-12,6.3807714012068e-10,5.4512308093633e-10,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/NCAPH/BUB1/UBE2C/CCNB1/TTK/NCAPG2",19
"GO:0007051","spindle organization","29/421","190/12787",0.152631578947368,4.63586698337292,9.31633290615161,4.33965462989149e-12,6.6709170970692e-10,5.69910854342382e-10,"CDCA8/CDC20/PSRC1/NUF2/ASPM/NEK2/INCENP/RACGAP1/ESPL1/BORA/DLGAP5/CCNB2/PRC1/PKD1/PLK1/AURKB/SPAG5/BIRC5/TPX2/AURKA/TACC3/CENPE/CCNB1/HSPA1A/HSPA1B/KIFC1/TTK/KIF4A/FLNA",29
"GO:0051306","mitotic sister chromatid separation","17/421","60/12787",0.283333333333333,8.6056611243072,10.8954043203451,4.80803495182939e-12,7.10664550764629e-10,6.07136073471898e-10,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/CCNB1/TTK",17
"GO:0045839","negative regulation of mitotic nuclear division","16/421","53/12787",0.30188679245283,9.16918388383454,10.9958285813133,6.981410517294e-12,9.93687430294846e-10,8.4892863171306e-10,"CDCA8/CDC20/NUF2/ZWINT/INCENP/CHEK1/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/BMP7/CCNB1/TTK",16
"GO:0051784","negative regulation of nuclear division","16/421","57/12787",0.280701754385965,8.52573238321457,10.5066864910558,2.41275847601486e-11,3.3115110083304e-09,2.82909537093622e-09,"CDCA8/CDC20/NUF2/ZWINT/INCENP/CHEK1/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/BMP7/CCNB1/TTK",16
"GO:0061351","neural precursor cell proliferation","24/421","146/12787",0.164383561643836,4.99280903263593,8.95278238924807,6.51655534733891e-11,7.73678466974942e-09,6.60970222960364e-09,"DMRTA2/ASPM/KIF14/ITGB1/EMX2/PAX6/MDK/RACGAP1/NDE1/SHCBP1/ATF5/INSM1/WNT5A/EGF/CTNNA1/POU3F2/PTN/FZD3/FGFR1/LYN/FZD6/MELK/AKNA/FLNA",24
"GO:0007094","mitotic spindle assembly checkpoint signaling","14/421","44/12787",0.318181818181818,9.66411142301879,10.6220490458522,6.62155508425826e-11,7.73678466974942e-09,6.60970222960364e-09,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0071173","spindle assembly checkpoint signaling","14/421","44/12787",0.318181818181818,9.66411142301879,10.6220490458522,6.62155508425826e-11,7.73678466974942e-09,6.60970222960364e-09,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0071174","mitotic spindle checkpoint signaling","14/421","44/12787",0.318181818181818,9.66411142301879,10.6220490458522,6.62155508425826e-11,7.73678466974942e-09,6.60970222960364e-09,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0033047","regulation of mitotic sister chromatid segregation","15/421","52/12787",0.288461538461538,8.76141969669285,10.3475406808096,6.64360900602994e-11,7.73678466974942e-09,6.60970222960364e-09,"CDCA8/CDC20/NUF2/ZWINT/CDK1/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",15
"GO:0033045","regulation of sister chromatid segregation","20/421","101/12787",0.198019801980198,6.01443992380236,9.3350047398807,8.20937965288241e-11,9.27901353118444e-09,7.92726165242732e-09,"CDCA8/CDC20/NUF2/ZWINT/CDK1/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/TACC3/CENPE/CCNB1/TTK",20
"GO:0031577","spindle checkpoint signaling","14/421","45/12787",0.311111111111111,9.44935339139615,10.4762223665606,9.3266885079612e-11,1.02407039817414e-08,8.74885457333263e-09,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","19/421","92/12787",0.206521739130435,6.27266859444387,9.36487129816248,1.1387599498224e-10,1.21562624643541e-08,1.03853575540821e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/TACC3/CENPE/CCNB1/TTK",19
"GO:1901990","regulation of mitotic cell cycle phase transition","35/421","307/12787",0.11400651465798,3.46271093332921,8.05877648298879,1.28862420254263e-10,1.21938141614838e-08,1.04174387799192e-08,"RCC2/CDCA8/CDC20/NUF2/KIF14/ZWINT/CDK1/INCENP/CDCA5/CHEK1/ESPL1/E2F7/CRADD/DLGAP5/BUB1B/KNL1/PML/PKD1/PLK1/AURKB/BIRC5/SPC24/BRD4/BUB1/CDC25B/E2F1/UBE2C/AURKA/GTSE1/CENPE/CCNB1/NEUROG1/CCNG1/TTK/EZH2",35
"GO:0033046","negative regulation of sister chromatid segregation","14/421","46/12787",0.304347826086957,9.24393266549623,10.3348783925125,1.3009273500412e-10,1.21938141614838e-08,1.04174387799192e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0033048","negative regulation of mitotic sister chromatid segregation","14/421","46/12787",0.304347826086957,9.24393266549623,10.3348783925125,1.3009273500412e-10,1.21938141614838e-08,1.04174387799192e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","14/421","46/12787",0.304347826086957,9.24393266549623,10.3348783925125,1.3009273500412e-10,1.21938141614838e-08,1.04174387799192e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:2000816","negative regulation of mitotic sister chromatid separation","14/421","46/12787",0.304347826086957,9.24393266549623,10.3348783925125,1.3009273500412e-10,1.21938141614838e-08,1.04174387799192e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0044784","metaphase/anaphase transition of cell cycle","19/421","94/12787",0.202127659574468,6.13920756051953,9.22723798369482,1.68809483535735e-10,1.5353720168979e-08,1.31170147245287e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/TACC3/CENPE/CCNB1/TTK",19
"GO:0051985","negative regulation of chromosome segregation","14/421","47/12787",0.297872340425532,9.04725324708142,10.197780518621,1.79785950456429e-10,1.5353720168979e-08,1.31170147245287e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","14/421","47/12787",0.297872340425532,9.04725324708142,10.197780518621,1.79785950456429e-10,1.5353720168979e-08,1.31170147245287e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:1905819","negative regulation of chromosome separation","14/421","47/12787",0.297872340425532,9.04725324708142,10.197780518621,1.79785950456429e-10,1.5353720168979e-08,1.31170147245287e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/CCNB1/TTK",14
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","10/421","21/12787",0.476190476190476,14.463296007239,11.39271933873,3.43290721321474e-10,2.86797009138788e-08,2.45016878673152e-08,"RCC2/CDCA8/NEK2/INCENP/RACGAP1/AURKB/SPAG5/BIRC5/ECT2/CCNB1",10
"GO:0051656","establishment of organelle localization","41/421","418/12787",0.0980861244019139,2.97916216799827,7.59094777914141,3.52107693349922e-10,2.87904226711436e-08,2.45962798557314e-08,"RCC2/CDCA8/KIF2C/PSRC1/NUF2/KIF14/NEK2/ITGB1/ZWINT/KIF18A/PAX6/INCENP/CDCA5/RACGAP1/ESPL1/KNL1/NUSAP1/PKD1/NDE1/PLK1/KIF22/CDT1/AURKB/SPAG5/HAP1/MAPT/BIRC5/LMNB2/SPC24/KXD1/CENPA/XPO1/FAM83D/ECT2/CENPE/SPRY1/CCNB1/KIFC1/LYN/GEM/SAPCD2",41
"GO:0007080","mitotic metaphase chromosome alignment","15/421","58/12787",0.258620689655172,7.85506593496601,9.65433282772156,3.68007494126094e-10,2.94635999984704e-08,2.51713897846335e-08,"CDCA8/KIF2C/PSRC1/NUF2/KIF14/KIF18A/INCENP/CDCA5/KIF22/CDT1/AURKB/BIRC5/CENPE/CCNB1/KIFC1",15
"GO:0030071","regulation of mitotic metaphase/anaphase transition","18/421","88/12787",0.204545454545455,6.21264305765493,9.05332973852188,4.18475840999113e-10,3.28204623869305e-08,2.80392298190383e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/CENPE/CCNB1/TTK",18
"GO:1901987","regulation of cell cycle phase transition","39/421","389/12787",0.10025706940874,3.04510011052153,7.55800776428515,5.14720847601721e-10,3.95614443466683e-08,3.37981962877846e-08,"RCC2/CDCA8/CDC20/NUF2/KIF14/ZWINT/CDK1/INCENP/CDCA5/CHEK1/ESPL1/E2F7/CRADD/DLGAP5/BUB1B/KNL1/PML/PKD1/PLK1/CDT1/AURKB/BIRC5/SPC24/BRD4/ATF5/BUB1/CDC25B/E2F1/FAM83D/UBE2C/AURKA/GTSE1/CENPE/CCNB1/NEUROG1/CCNG1/TTK/EZH2/TCIM",39
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","18/421","90/12787",0.2,6.07458432304038,8.91384227560304,6.17142889970919e-10,4.65035318854557e-08,3.97289715958575e-08,"CDCA8/CDC20/NUF2/ZWINT/INCENP/ESPL1/DLGAP5/BUB1B/KNL1/PLK1/AURKB/BIRC5/SPC24/BUB1/UBE2C/CENPE/CCNB1/TTK",18
"GO:0140013","meiotic nuclear division","22/421","139/12787",0.158273381294964,4.8072250038449,8.32719610841314,8.72608847057613e-10,6.44891499854309e-08,5.50944735622003e-08,"CDC20/NUF2/ASPM/MASTL/ZWINT/KIF18A/INCENP/RAD51AP1/ESPL1/CCNB1IP1/KNL1/CCNB2/PLK1/TOP2A/NCAPH/CDC25B/AURKA/WNT5A/PTTG1/TTK/RAD54B/CKS2",22
"GO:0000281","mitotic cytokinesis","17/421","85/12787",0.2,6.07458432304038,8.66099242979818,1.85990399869477e-09,1.3486058616951e-07,1.15214311259762e-07,"CDCA8/JTB/IQGAP3/CEP55/INCENP/RACGAP1/ESPL1/NUSAP1/IQGAP1/PLK1/AURKB/BIRC5/ROCK1/CENPA/ECT2/KIF20A/KIF4A",17
"GO:0007093","mitotic cell cycle checkpoint signaling","21/421","137/12787",0.153284671532847,4.65570331327912,7.93742692554355,3.85257515685561e-09,2.74174931996224e-07,2.34233565579584e-07,"CDCA8/CDC20/NUF2/ZWINT/CDK1/INCENP/CHEK1/E2F7/CRADD/BUB1B/KNL1/PML/PLK1/AURKB/BIRC5/SPC24/BUB1/GTSE1/CCNB1/CCNG1/TTK",21
"GO:0000910","cytokinesis","23/421","167/12787",0.137724550898204,4.18309698892002,7.63962791185785,5.84411945830649e-09,4.05048762261612e-07,3.46041905171115e-07,"CDCA8/JTB/IQGAP3/KIF14/CEP55/INCENP/RACGAP1/ESPL1/E2F7/NUSAP1/IQGAP1/PRC1/PLK1/AURKB/SEPTIN9/BIRC5/ROCK1/CENPA/CDC25B/AURKA/ECT2/KIF20A/KIF4A",23
"GO:0045930","negative regulation of mitotic cell cycle","26/421","210/12787",0.123809523809524,3.76045696188214,7.44210638995418,5.90234990545154e-09,4.05048762261612e-07,3.46041905171115e-07,"CDCA8/CDC20/NUF2/ZWINT/CDK1/INCENP/CHEK1/E2F7/CRADD/BUB1B/KNL1/PML/PLK1/AURKB/BIRC5/SPC24/BUB1/BMP7/BTG3/GTSE1/CCNB1/CCNG1/TTK/EZH2/FZD3/GAS1",26
"GO:0090307","mitotic spindle assembly","15/421","71/12787",0.211267605633803,6.41681442574688,8.44484434341262,7.64374401640228e-09,5.15349267632175e-07,4.40274008996467e-07,"CDCA8/CDC20/NEK2/INCENP/RACGAP1/PRC1/PLK1/AURKB/BIRC5/TPX2/HSPA1A/HSPA1B/KIFC1/KIF4A/FLNA",15
"GO:1903046","meiotic cell cycle process","22/421","156/12787",0.141025641025641,4.2833607406054,7.61299964395926,8.05832365426944e-09,5.33933410402715e-07,4.56150843514816e-07,"CDC20/NUF2/ASPM/MASTL/ZWINT/KIF18A/INCENP/RAD51AP1/ESPL1/CCNB1IP1/KNL1/CCNB2/PLK1/TOP2A/NCAPH/CDC25B/AURKA/WNT5A/PTTG1/TTK/RAD54B/CKS2",22
