"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032835","glomerulus development","9/366","48/12787",0.1875,6.55071721311475,6.61350466254845,7.30294018364207e-06,0.00088705015630115,0.000782127115785357,"KIRREL3/EDNRB/BCL2/SULF2/PDGFB/PDGFRA/PPP3CA/EGR1/MAGI2",9
"GO:0098661","inorganic anion transmembrane transport","11/366","83/12787",0.132530120481928,4.63022582131806,5.69550263394291,2.31579007826241e-05,0.00204310579654701,0.00180144091351149,"ADAMTS8/SLC37A1/GABRG1/GABRA2/GABRA4/GLRA3/GABRB2/GABRG2/CLCN4/GLRA2/SLC25A14",11
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","18/366","208/12787",0.0865384615384615,3.0234079445145,5.05035226663828,2.9917432951396e-05,0.00255461310877194,0.00225244555622731,"VCAM1/CNTN2/KIRREL3/PCDH8/PCDH20/PCDH9/CDH2/DSCAM/CNTN4/ROBO2/ALCAM/SLITRK3/TENM3/PCDHA6/PCDHB7/TENM2/PCDH19/SLITRK2",18
"GO:0050919","negative chemotaxis","7/366","43/12787",0.162790697674419,5.68744440208413,5.28502550895453,0.000196858365131013,0.0110753496598719,0.00976532299132937,"LRTM2/NTN1/ROBO2/SLIT2/SLIT3/SEMA3C/SEMA3E",7
"GO:0051954","positive regulation of amine transport","6/366","32/12787",0.1875,6.55071721311475,5.39651603528099,0.0002545602825161,0.0130194672028886,0.0114794842885979,"RAB3B/CHRNB2/AVPR1A/SYT1/NTSR1/TRH",6
"GO:0003407","neural retina development","8/366","62/12787",0.129032258064516,4.50802044773488,4.75290000341202,0.000365784079070605,0.0172113602005355,0.0151755471962485,"RPE65/ATP8A2/DLX1/DLX2/DSCAM/CALB1/RORB/NTRK2",8
"GO:0003014","renal system process","9/366","78/12787",0.115384615384615,4.031210592686,4.60932502443006,0.000373304483925001,0.0173340989969912,0.0152837680676219,"CHRNB2/AGT/EDNRB/AQP4/BCL2/SULF2/PDGFB/PPP3CA/SGK1",9
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","4/366","13/12787",0.307692307692308,10.7498949138293,6.03723063187466,0.000384572902946092,0.017625425642815,0.0155406356952652,"CALB2/SCGN/CALB1/ATP2B3",4
"GO:1903530","regulation of secretion by cell","25/366","417/12787",0.0599520383693046,2.09455386510464,3.90076626841365,0.000404740052060706,0.0180800967559776,0.0159415269006189,"RAB3B/CHRNB2/AGT/AVPR1A/KCNMB4/SYT1/FOXO1/BAIAP3/ADCYAP1/APOE/CLASP1/ACVR1C/RAPGEF4/PLCB1/NTSR1/HYAL3/STXBP5L/TRH/EPHA5/PPP3CA/CARTPT/SV2C/PRKN/CADPS2/CDK5",25
"GO:0010544","negative regulation of platelet activation","4/366","14/12787",0.285714285714286,9.98204527712724,5.77194804930764,0.000526305674995713,0.0212063566059733,0.0186980030505904,"ADAMTS18/APOE/PDGFB/PDGFRA",4
"GO:0044057","regulation of system process","24/366","401/12787",0.0598503740648379,2.09100200318875,3.81032314098446,0.000539715466162792,0.0214006278661628,0.018869295304284,"FAAH/PDE4B/AGT/CELF2/MTG1/AVPR1A/KCNMB4/NOS1/FOXO1/EDNRB/APOE/TNNT1/NRXN1/NTSR1/PDGFB/GSX2/PPP3CA/GUCY1A1/PDE4D/CARTPT/SGK1/RELN/PBX3/ATP2B3",24
"GO:0008217","regulation of blood pressure","11/366","121/12787",0.0909090909090909,3.17610531544958,4.12840661208827,0.000696254887359248,0.0263391225278406,0.0232236495182165,"GPR37L1/AGT/AVPR1A/NOS1/EDNRB/NTSR1/PDGFB/GUCY1A1/CARTPT/SGK1/NCALD",11
"GO:0040013","negative regulation of locomotion","18/366","272/12787",0.0661764705882353,2.31201783992285,3.75438129277449,0.000850604996960009,0.0309462374667203,0.0272858206295582,"ARHGDIB/BCL2/APOE/CLASP1/ACVR1C/EPHA4/PLCB1/ADARB1/ROBO2/APOD/SLIT2/SPOCK3/RIPOR2/CITED2/IGFBP3/MAGI2/SEMA3C/SEMA3E",18
"GO:0071676","negative regulation of mononuclear cell migration","4/366","16/12787",0.25,8.73428961748634,5.31370672800166,0.000914464166365499,0.0325974145768065,0.0287416913958151,"PLCB1/APOD/SLIT2/RIPOR2",4
"GO:0043087","regulation of GTPase activity","16/366","239/12787",0.0669456066945607,2.3388892699545,3.58662497567709,0.00144285489789129,0.0454876418600172,0.0401072226628121,"DOCK9/RASGRP1/GNB5/ADCYAP1/APC2/PKP4/RAPGEF4/EPHA4/DOCK10/EPHA5/RIPOR2/TIAM2/RAPGEF5/NTRK2/FGD3/CDKL5",16
"GO:0023061","signal release","21/366","361/12787",0.0581717451523546,2.03235547886109,3.41544113868685,0.00168518550796231,0.0499749551058739,0.04406376259652,"CHRNB2/AGT/KCNMB4/SYT1/FOXO1/EDNRB/BAIAP3/ADCYAP1/NRXN1/ACVR1C/RAPGEF4/PLCB1/SLC32A1/TRH/EPHA5/PPP3CA/CARTPT/SV2C/PRKN/CADPS2/CDK5",21
